   1.0115795e+02   4.5477212e+01  -1.0408269e+02   4.7651688e+01  -1.0408171e+02   4.8041633e+01  -1.0407650e+02   4.7565245e+01  -1.0407230e+02   4.7158324e+01  -1.0406980e+02   4.5683692e+01   2.5593746e+02   4.3126466e+01   2.5594785e+02
   1.0120454e+02   4.5446802e+01  -1.0407144e+02   4.7619856e+01  -1.0407046e+02   4.8009547e+01  -1.0406525e+02   4.7533470e+01  -1.0406105e+02   4.7126815e+01  -1.0405855e+02   4.5653147e+01   2.5594872e+02   4.3097596e+01   2.5595911e+02
   1.0125116e+02   4.5416407e+01  -1.0406019e+02   4.7588040e+01  -1.0405920e+02   4.7977476e+01  -1.0405399e+02   4.7501710e+01  -1.0404979e+02   4.7095321e+01  -1.0404729e+02   4.5622617e+01   2.5595998e+02   4.3068740e+01   2.5597038e+02
   1.0129780e+02   4.5386026e+01  -1.0404892e+02   4.7556239e+01  -1.0404793e+02   4.7945421e+01  -1.0404272e+02   4.7469966e+01  -1.0403852e+02   4.7063841e+01  -1.0403601e+02   4.5592101e+01   2.5597126e+02   4.3039898e+01   2.5598166e+02
   1.0134446e+02   4.5355659e+01  -1.0403764e+02   4.7524453e+01  -1.0403665e+02   4.7913380e+01  -1.0403144e+02   4.7438236e+01  -1.0402723e+02   4.7032377e+01  -1.0402473e+02   4.5561600e+01   2.5598255e+02   4.3011070e+01   2.5599296e+02
   1.0139114e+02   4.5325307e+01  -1.0402635e+02   4.7492682e+01  -1.0402536e+02   4.7881355e+01  -1.0402014e+02   4.7406522e+01  -1.0401594e+02   4.7000928e+01  -1.0401343e+02   4.5531113e+01   2.5599385e+02   4.2982255e+01   2.5600426e+02
   1.0143784e+02   4.5294970e+01  -1.0401505e+02   4.7460926e+01  -1.0401406e+02   4.7849346e+01  -1.0400884e+02   4.7374822e+01  -1.0400463e+02   4.6969494e+01  -1.0400212e+02   4.5500641e+01   2.5600516e+02   4.2953454e+01   2.5601558e+02
   1.0148457e+02   4.5264647e+01  -1.0400374e+02   4.7429186e+01  -1.0400275e+02   4.7817351e+01  -1.0399753e+02   4.7343138e+01  -1.0399332e+02   4.6938075e+01  -1.0399081e+02   4.5470183e+01   2.5601648e+02   4.2924667e+01   2.5602690e+02
   1.0153131e+02   4.5234339e+01  -1.0399242e+02   4.7397461e+01  -1.0399143e+02   4.7785372e+01  -1.0398620e+02   4.7311469e+01  -1.0398199e+02   4.6906671e+01  -1.0397948e+02   4.5439740e+01   2.5602781e+02   4.2895894e+01   2.5603824e+02
   1.0157808e+02   4.5204045e+01  -1.0398108e+02   4.7365751e+01  -1.0398010e+02   4.7753409e+01  -1.0397487e+02   4.7279815e+01  -1.0397065e+02   4.6875282e+01  -1.0396814e+02   4.5409311e+01   2.5603915e+02   4.2867134e+01   2.5604959e+02
   1.0162487e+02   4.5173765e+01  -1.0396974e+02   4.7334056e+01  -1.0396875e+02   4.7721460e+01  -1.0396352e+02   4.7248177e+01  -1.0395930e+02   4.6843908e+01  -1.0395679e+02   4.5378897e+01   2.5605051e+02   4.2838388e+01   2.5606094e+02
   1.0167168e+02   4.5143500e+01  -1.0395838e+02   4.7302376e+01  -1.0395740e+02   4.7689527e+01  -1.0395216e+02   4.7216553e+01  -1.0394794e+02   4.6812549e+01  -1.0394543e+02   4.5348498e+01   2.5606187e+02   4.2809656e+01   2.5607231e+02
   1.0171851e+02   4.5113250e+01  -1.0394702e+02   4.7270712e+01  -1.0394603e+02   4.7657609e+01  -1.0394079e+02   4.7184945e+01  -1.0393657e+02   4.6781205e+01  -1.0393406e+02   4.5318113e+01   2.5607325e+02   4.2780938e+01   2.5608369e+02
   1.0176537e+02   4.5083014e+01  -1.0393564e+02   4.7239062e+01  -1.0393465e+02   4.7625707e+01  -1.0392941e+02   4.7153352e+01  -1.0392519e+02   4.6749876e+01  -1.0392267e+02   4.5287743e+01   2.5608463e+02   4.2752233e+01   2.5609508e+02
   1.0181224e+02   4.5052848e+01  -1.0392425e+02   4.7207486e+01  -1.0392326e+02   4.7593878e+01  -1.0391801e+02   4.7121831e+01  -1.0391379e+02   4.6718619e+01  -1.0391127e+02   4.5257443e+01   2.5609604e+02   4.2723595e+01   2.5610649e+02
   1.0185914e+02   4.5022700e+01  -1.0391284e+02   4.7175929e+01  -1.0391185e+02   4.7562068e+01  -1.0390660e+02   4.7090330e+01  -1.0390238e+02   4.6687382e+01  -1.0389986e+02   4.5227161e+01   2.5610745e+02   4.2694974e+01   2.5611792e+02
   1.0190606e+02   4.4992566e+01  -1.0390142e+02   4.7144387e+01  -1.0390043e+02   4.7530274e+01  -1.0389518e+02   4.7058844e+01  -1.0389096e+02   4.6656159e+01  -1.0388843e+02   4.5196894e+01   2.5611888e+02   4.2666366e+01   2.5612935e+02
   1.0195300e+02   4.4962448e+01  -1.0388999e+02   4.7112860e+01  -1.0388900e+02   4.7498495e+01  -1.0388375e+02   4.7027373e+01  -1.0387952e+02   4.6624951e+01  -1.0387700e+02   4.5166641e+01   2.5613032e+02   4.2637773e+01   2.5614079e+02
   1.0199996e+02   4.4932343e+01  -1.0387855e+02   4.7081348e+01  -1.0387756e+02   4.7466732e+01  -1.0387231e+02   4.6995918e+01  -1.0386808e+02   4.6593759e+01  -1.0386555e+02   4.5136403e+01   2.5614177e+02   4.2609193e+01   2.5615225e+02
   1.0204694e+02   4.4902254e+01  -1.0386710e+02   4.7049852e+01  -1.0386611e+02   4.7434984e+01  -1.0386086e+02   4.6964477e+01  -1.0385662e+02   4.6562582e+01  -1.0385410e+02   4.5106180e+01   2.5615323e+02   4.2580628e+01   2.5616371e+02
   1.0209395e+02   4.4872179e+01  -1.0385564e+02   4.7018371e+01  -1.0385465e+02   4.7403251e+01  -1.0384939e+02   4.6933052e+01  -1.0384515e+02   4.6531420e+01  -1.0384263e+02   4.5075971e+01   2.5616470e+02   4.2552076e+01   2.5617519e+02
   1.0214098e+02   4.4842118e+01  -1.0384417e+02   4.6986906e+01  -1.0384318e+02   4.7371534e+01  -1.0383792e+02   4.6901642e+01  -1.0383368e+02   4.6500273e+01  -1.0383115e+02   4.5045777e+01   2.5617618e+02   4.2523538e+01   2.5618668e+02
   1.0218802e+02   4.4812072e+01  -1.0383269e+02   4.6955455e+01  -1.0383169e+02   4.7339832e+01  -1.0382643e+02   4.6870248e+01  -1.0382219e+02   4.6469141e+01  -1.0381966e+02   4.5015598e+01   2.5618768e+02   4.2495013e+01   2.5619817e+02
   1.0223509e+02   4.4782041e+01  -1.0382119e+02   4.6924020e+01  -1.0382020e+02   4.7308145e+01  -1.0381493e+02   4.6838869e+01  -1.0381069e+02   4.6438024e+01  -1.0380816e+02   4.4985433e+01   2.5619918e+02   4.2466503e+01   2.5620968e+02
   1.0228219e+02   4.4752024e+01  -1.0380969e+02   4.6892601e+01  -1.0380869e+02   4.7276474e+01  -1.0380342e+02   4.6807505e+01  -1.0379918e+02   4.6406922e+01  -1.0379665e+02   4.4955283e+01   2.5621069e+02   4.2438006e+01   2.5622120e+02
   1.0232930e+02   4.4722022e+01  -1.0379817e+02   4.6861196e+01  -1.0379718e+02   4.7244818e+01  -1.0379191e+02   4.6776156e+01  -1.0378766e+02   4.6375836e+01  -1.0378513e+02   4.4925148e+01   2.5622222e+02   4.2409524e+01   2.5623273e+02
   1.0237643e+02   4.4692035e+01  -1.0378664e+02   4.6829807e+01  -1.0378565e+02   4.7213178e+01  -1.0378038e+02   4.6744822e+01  -1.0377613e+02   4.6344764e+01  -1.0377360e+02   4.4895027e+01   2.5623376e+02   4.2381055e+01   2.5624427e+02
   1.0242359e+02   4.4662062e+01  -1.0377511e+02   4.6798433e+01  -1.0377411e+02   4.7181553e+01  -1.0376884e+02   4.6713504e+01  -1.0376459e+02   4.6313708e+01  -1.0376205e+02   4.4864921e+01   2.5624530e+02   4.2352600e+01   2.5625583e+02
   1.0247077e+02   4.4632104e+01  -1.0376356e+02   4.6767074e+01  -1.0376256e+02   4.7149944e+01  -1.0375728e+02   4.6682201e+01  -1.0375303e+02   4.6282667e+01  -1.0375050e+02   4.4834830e+01   2.5625686e+02   4.2324159e+01   2.5626739e+02
   1.0251797e+02   4.4602160e+01  -1.0375200e+02   4.6735731e+01  -1.0375100e+02   4.7118350e+01  -1.0374572e+02   4.6650913e+01  -1.0374147e+02   4.6251641e+01  -1.0373893e+02   4.4804753e+01   2.5626843e+02   4.2295732e+01   2.5627896e+02
   1.0256519e+02   4.4572231e+01  -1.0374043e+02   4.6704403e+01  -1.0373943e+02   4.7086771e+01  -1.0373415e+02   4.6619641e+01  -1.0372989e+02   4.6220630e+01  -1.0372735e+02   4.4774691e+01   2.5628001e+02   4.2267318e+01   2.5629055e+02
   1.0261244e+02   4.4542316e+01  -1.0372885e+02   4.6673090e+01  -1.0372785e+02   4.7055208e+01  -1.0372256e+02   4.6588384e+01  -1.0371831e+02   4.6189634e+01  -1.0371577e+02   4.4744644e+01   2.5629160e+02   4.2238919e+01   2.5630214e+02
   1.0265970e+02   4.4512417e+01  -1.0371725e+02   4.6641793e+01  -1.0371626e+02   4.7023660e+01  -1.0371097e+02   4.6557142e+01  -1.0370671e+02   4.6158654e+01  -1.0370417e+02   4.4714611e+01   2.5630320e+02   4.2210533e+01   2.5631375e+02
   1.0270699e+02   4.4482531e+01  -1.0370565e+02   4.6610511e+01  -1.0370465e+02   4.6992128e+01  -1.0369936e+02   4.6525915e+01  -1.0369510e+02   4.6127688e+01  -1.0369256e+02   4.4684593e+01   2.5631482e+02   4.2182162e+01   2.5632537e+02
   1.0275430e+02   4.4452661e+01  -1.0369404e+02   4.6579244e+01  -1.0369304e+02   4.6960611e+01  -1.0368775e+02   4.6494704e+01  -1.0368348e+02   4.6096738e+01  -1.0368094e+02   4.4654590e+01   2.5632644e+02   4.2153804e+01   2.5633700e+02
   1.0280163e+02   4.4422805e+01  -1.0368241e+02   4.6547992e+01  -1.0368141e+02   4.6929110e+01  -1.0367612e+02   4.6463508e+01  -1.0367185e+02   4.6065803e+01  -1.0366931e+02   4.4624601e+01   2.5633808e+02   4.2125460e+01   2.5634864e+02
   1.0284898e+02   4.4392964e+01  -1.0367078e+02   4.6516756e+01  -1.0366978e+02   4.6897624e+01  -1.0366448e+02   4.6432327e+01  -1.0366021e+02   4.6034883e+01  -1.0365767e+02   4.4594627e+01   2.5634972e+02   4.2097130e+01   2.5636029e+02
   1.0289636e+02   4.4363137e+01  -1.0365913e+02   4.6485536e+01  -1.0365813e+02   4.6866153e+01  -1.0365283e+02   4.6401161e+01  -1.0364856e+02   4.6003978e+01  -1.0364601e+02   4.4564668e+01   2.5636138e+02   4.2068814e+01   2.5637195e+02
   1.0294375e+02   4.4333325e+01  -1.0364747e+02   4.6454330e+01  -1.0364647e+02   4.6834698e+01  -1.0364117e+02   4.6370011e+01  -1.0363690e+02   4.5973089e+01  -1.0363435e+02   4.4534724e+01   2.5637305e+02   4.2040511e+01   2.5638362e+02
   1.0299117e+02   4.4303528e+01  -1.0363580e+02   4.6423140e+01  -1.0363480e+02   4.6803259e+01  -1.0362950e+02   4.6338877e+01  -1.0362522e+02   4.5942214e+01  -1.0362267e+02   4.4504794e+01   2.5638472e+02   4.2012223e+01   2.5639531e+02
   1.0303861e+02   4.4273745e+01  -1.0362412e+02   4.6391965e+01  -1.0362312e+02   4.6771834e+01  -1.0361781e+02   4.6307757e+01  -1.0361354e+02   4.5911355e+01  -1.0361099e+02   4.4474879e+01   2.5639641e+02   4.1983949e+01   2.5640700e+02
   1.0308607e+02   4.4243977e+01  -1.0361243e+02   4.6360806e+01  -1.0361143e+02   4.6740426e+01  -1.0360612e+02   4.6276653e+01  -1.0360184e+02   4.5880511e+01  -1.0359929e+02   4.4444979e+01   2.5640811e+02   4.1955688e+01   2.5641871e+02
   1.0313356e+02   4.4214224e+01  -1.0360073e+02   4.6329661e+01  -1.0359973e+02   4.6709033e+01  -1.0359441e+02   4.6245564e+01  -1.0359013e+02   4.5849682e+01  -1.0358758e+02   4.4415093e+01   2.5641983e+02   4.1927441e+01   2.5643042e+02
   1.0318106e+02   4.4184485e+01  -1.0358902e+02   4.6298533e+01  -1.0358801e+02   4.6677655e+01  -1.0358270e+02   4.6214490e+01  -1.0357842e+02   4.5818869e+01  -1.0357586e+02   4.4385222e+01   2.5643155e+02   4.1899209e+01   2.5644215e+02
   1.0322859e+02   4.4154761e+01  -1.0357729e+02   4.6267419e+01  -1.0357629e+02   4.6646292e+01  -1.0357097e+02   4.6183432e+01  -1.0356669e+02   4.5788070e+01  -1.0356413e+02   4.4355366e+01   2.5644328e+02   4.1870990e+01   2.5645389e+02
   1.0327614e+02   4.4125051e+01  -1.0356556e+02   4.6236321e+01  -1.0356455e+02   4.6614946e+01  -1.0355923e+02   4.6152389e+01  -1.0355495e+02   4.5757287e+01  -1.0355239e+02   4.4325525e+01   2.5645503e+02   4.1842785e+01   2.5646564e+02
   1.0332371e+02   4.4095356e+01  -1.0355381e+02   4.6205238e+01  -1.0355281e+02   4.6583614e+01  -1.0354748e+02   4.6121361e+01  -1.0354320e+02   4.5726519e+01  -1.0354064e+02   4.4295698e+01   2.5646678e+02   4.1814594e+01   2.5647740e+02
   1.0337131e+02   4.4065676e+01  -1.0354205e+02   4.6174171e+01  -1.0354105e+02   4.6552298e+01  -1.0353572e+02   4.6090349e+01  -1.0353143e+02   4.5695766e+01  -1.0352888e+02   4.4265886e+01   2.5647855e+02   4.1786417e+01   2.5648917e+02
   1.0341892e+02   4.4036011e+01  -1.0353029e+02   4.6143119e+01  -1.0352928e+02   4.6520998e+01  -1.0352395e+02   4.6059352e+01  -1.0351966e+02   4.5665028e+01  -1.0351710e+02   4.4236089e+01   2.5649033e+02   4.1758254e+01   2.5650096e+02
   1.0346656e+02   4.4006360e+01  -1.0351851e+02   4.6112082e+01  -1.0351750e+02   4.6489713e+01  -1.0351217e+02   4.6028371e+01  -1.0350788e+02   4.5634306e+01  -1.0350532e+02   4.4206307e+01   2.5650212e+02   4.1730105e+01   2.5651275e+02
   1.0351422e+02   4.3976724e+01  -1.0350672e+02   4.6081061e+01  -1.0350571e+02   4.6458444e+01  -1.0350038e+02   4.5997404e+01  -1.0349608e+02   4.5603598e+01  -1.0349352e+02   4.4176539e+01   2.5651392e+02   4.1701969e+01   2.5652455e+02
   1.0356190e+02   4.3947103e+01  -1.0349492e+02   4.6050055e+01  -1.0349391e+02   4.6427190e+01  -1.0348857e+02   4.5966453e+01  -1.0348427e+02   4.5572906e+01  -1.0348171e+02   4.4146786e+01   2.5652573e+02   4.1673848e+01   2.5653637e+02
   1.0360960e+02   4.3917496e+01  -1.0348310e+02   4.6019064e+01  -1.0348210e+02   4.6395951e+01  -1.0347676e+02   4.5935518e+01  -1.0347246e+02   4.5542229e+01  -1.0346989e+02   4.4117048e+01   2.5653755e+02   4.1645741e+01   2.5654820e+02
   1.0365733e+02   4.3887904e+01  -1.0347128e+02   4.5988089e+01  -1.0347027e+02   4.6364728e+01  -1.0346493e+02   4.5904597e+01  -1.0346063e+02   4.5511568e+01  -1.0345806e+02   4.4087324e+01   2.5654938e+02   4.1617647e+01   2.5656004e+02
   1.0370507e+02   4.3858326e+01  -1.0345945e+02   4.5957129e+01  -1.0345844e+02   4.6333521e+01  -1.0345309e+02   4.5873693e+01  -1.0344879e+02   4.5480921e+01  -1.0344622e+02   4.4057615e+01   2.5656123e+02   4.1589568e+01   2.5657189e+02
   1.0375284e+02   4.3828764e+01  -1.0344760e+02   4.5926185e+01  -1.0344659e+02   4.6302329e+01  -1.0344124e+02   4.5842803e+01  -1.0343694e+02   4.5450290e+01  -1.0343437e+02   4.4027921e+01   2.5657308e+02   4.1561502e+01   2.5658375e+02
   1.0380063e+02   4.3799216e+01  -1.0343574e+02   4.5895256e+01  -1.0343473e+02   4.6271153e+01  -1.0342938e+02   4.5811929e+01  -1.0342508e+02   4.5419674e+01  -1.0342251e+02   4.3998242e+01   2.5658495e+02   4.1533450e+01   2.5659562e+02
   1.0384845e+02   4.3769682e+01  -1.0342387e+02   4.5864342e+01  -1.0342287e+02   4.6239992e+01  -1.0341751e+02   4.5781070e+01  -1.0341320e+02   4.5389074e+01  -1.0341063e+02   4.3968578e+01   2.5659683e+02   4.1505413e+01   2.5660750e+02
   1.0389628e+02   4.3740164e+01  -1.0341200e+02   4.5833444e+01  -1.0341099e+02   4.6208846e+01  -1.0340563e+02   4.5750226e+01  -1.0340132e+02   4.5358488e+01  -1.0339875e+02   4.3938928e+01   2.5660872e+02   4.1477389e+01   2.5661940e+02
   1.0394414e+02   4.3710660e+01  -1.0340010e+02   4.5802561e+01  -1.0339909e+02   4.6177716e+01  -1.0339374e+02   4.5719398e+01  -1.0338942e+02   4.5327918e+01  -1.0338685e+02   4.3909293e+01   2.5662062e+02   4.1449379e+01   2.5663130e+02
   1.0399202e+02   4.3681171e+01  -1.0338820e+02   4.5771693e+01  -1.0338719e+02   4.6146602e+01  -1.0338183e+02   4.5688585e+01  -1.0337752e+02   4.5297363e+01  -1.0337494e+02   4.3879673e+01   2.5663253e+02   4.1421383e+01   2.5664322e+02
   1.0403992e+02   4.3651696e+01  -1.0337629e+02   4.5740841e+01  -1.0337528e+02   4.6115503e+01  -1.0336992e+02   4.5657788e+01  -1.0336560e+02   4.5266823e+01  -1.0336302e+02   4.3850067e+01   2.5664445e+02   4.1393401e+01   2.5665515e+02
   1.0408784e+02   4.3622236e+01  -1.0336437e+02   4.5710004e+01  -1.0336336e+02   4.6084420e+01  -1.0335799e+02   4.5627006e+01  -1.0335367e+02   4.5236298e+01  -1.0335109e+02   4.3820477e+01   2.5665639e+02   4.1365433e+01   2.5666708e+02
   1.0413579e+02   4.3592791e+01  -1.0335243e+02   4.5679183e+01  -1.0335142e+02   4.6053352e+01  -1.0334605e+02   4.5596239e+01  -1.0334173e+02   4.5205789e+01  -1.0333915e+02   4.3790901e+01   2.5666833e+02   4.1337479e+01   2.5667903e+02
   1.0418375e+02   4.3563361e+01  -1.0334049e+02   4.5648377e+01  -1.0333947e+02   4.6022300e+01  -1.0333410e+02   4.5565488e+01  -1.0332978e+02   4.5175295e+01  -1.0332720e+02   4.3761340e+01   2.5668029e+02   4.1309539e+01   2.5669100e+02
   1.0423174e+02   4.3533945e+01  -1.0332853e+02   4.5617587e+01  -1.0332752e+02   4.5991263e+01  -1.0332214e+02   4.5534752e+01  -1.0331782e+02   4.5144816e+01  -1.0331524e+02   4.3731793e+01   2.5669225e+02   4.1281613e+01   2.5670297e+02
   1.0427975e+02   4.3504544e+01  -1.0331656e+02   4.5586812e+01  -1.0331555e+02   4.5960242e+01  -1.0331017e+02   4.5504032e+01  -1.0330584e+02   4.5114353e+01  -1.0330326e+02   4.3702262e+01   2.5670423e+02   4.1253701e+01   2.5671495e+02
   1.0432779e+02   4.3475158e+01  -1.0330458e+02   4.5556052e+01  -1.0330357e+02   4.5929236e+01  -1.0329819e+02   4.5473326e+01  -1.0329386e+02   4.5083904e+01  -1.0329127e+02   4.3672745e+01   2.5671622e+02   4.1225803e+01   2.5672695e+02
   1.0437584e+02   4.3445787e+01  -1.0329259e+02   4.5525308e+01  -1.0329157e+02   4.5898246e+01  -1.0328620e+02   4.5442637e+01  -1.0328186e+02   4.5053471e+01  -1.0327928e+02   4.3643243e+01   2.5672822e+02   4.1197919e+01   2.5673895e+02
   1.0442392e+02   4.3416430e+01  -1.0328059e+02   4.5494579e+01  -1.0327957e+02   4.5867271e+01  -1.0327419e+02   4.5411962e+01  -1.0326985e+02   4.5023053e+01  -1.0326727e+02   4.3613756e+01   2.5674024e+02   4.1170049e+01   2.5675097e+02
   1.0447202e+02   4.3387088e+01  -1.0326857e+02   4.5463865e+01  -1.0326756e+02   4.5836312e+01  -1.0326217e+02   4.5381303e+01  -1.0325784e+02   4.4992651e+01  -1.0325525e+02   4.3584284e+01   2.5675226e+02   4.1142193e+01   2.5676300e+02
   1.0452014e+02   4.3357761e+01  -1.0325655e+02   4.5433167e+01  -1.0325553e+02   4.5805369e+01  -1.0325015e+02   4.5350660e+01  -1.0324581e+02   4.4962264e+01  -1.0324322e+02   4.3554826e+01   2.5676429e+02   4.1114350e+01   2.5677504e+02
   1.0456829e+02   4.3328448e+01  -1.0324451e+02   4.5402484e+01  -1.0324350e+02   4.5774441e+01  -1.0323811e+02   4.5320031e+01  -1.0323376e+02   4.4931892e+01  -1.0323118e+02   4.3525383e+01   2.5677634e+02   4.1086522e+01   2.5678709e+02
   1.0461646e+02   4.3299150e+01  -1.0323247e+02   4.5371817e+01  -1.0323145e+02   4.5743528e+01  -1.0322606e+02   4.5289419e+01  -1.0322171e+02   4.4901535e+01  -1.0321912e+02   4.3495955e+01   2.5678840e+02   4.1058708e+01   2.5679915e+02
