  -4.4782254e+02  -1.2600000e+01   8.0840256e+02
  -4.4083617e+02  -1.2400000e+01   8.0867875e+02
  -4.3384401e+02  -1.2200000e+01   8.0895765e+02
  -4.2684614e+02  -1.2000000e+01   8.0923923e+02
  -4.1984267e+02  -1.1800000e+01   8.0952345e+02
  -4.1283368e+02  -1.1600000e+01   8.0981030e+02
  -4.0581925e+02  -1.1400000e+01   8.1009974e+02
  -3.9879948e+02  -1.1200000e+01   8.1039174e+02
  -3.9177445e+02  -1.1000000e+01   8.1068627e+02
  -3.8474426e+02  -1.0800000e+01   8.1098331e+02
  -3.7770899e+02  -1.0600000e+01   8.1128282e+02
  -3.7066874e+02  -1.0400000e+01   8.1158478e+02
  -3.6362360e+02  -1.0200000e+01   8.1188915e+02
  -3.5657364e+02  -1.0000000e+01   8.1219591e+02
  -3.4951898e+02  -9.8000000e+00   8.1250503e+02
  -3.4245969e+02  -9.6000000e+00   8.1281647e+02
  -3.3539587e+02  -9.4000000e+00   8.1313021e+02
  -3.2832761e+02  -9.2000000e+00   8.1344622e+02
  -3.2125500e+02  -9.0000000e+00   8.1376446e+02
  -3.1417813e+02  -8.8000000e+00   8.1408491e+02
  -3.0709710e+02  -8.6000000e+00   8.1440754e+02
  -3.0001200e+02  -8.4000000e+00   8.1473232e+02
  -2.9292291e+02  -8.2000000e+00   8.1505922e+02
  -2.8582993e+02  -8.0000000e+00   8.1538821e+02
  -2.7873316e+02  -7.8000000e+00   8.1571925e+02
  -2.7163268e+02  -7.6000000e+00   8.1605232e+02
  -2.6452860e+02  -7.4000000e+00   8.1638739e+02
  -2.5742099e+02  -7.2000000e+00   8.1672443e+02
  -2.5030997e+02  -7.0000000e+00   8.1706340e+02
  -2.4319561e+02  -6.8000000e+00   8.1740429e+02
  -2.3607801e+02  -6.6000000e+00   8.1774705e+02
  -2.2895727e+02  -6.4000000e+00   8.1809166e+02
  -2.2183348e+02  -6.2000000e+00   8.1843808e+02
