   2.3500000e+01   1.3546948e-10   6.3999644e-14   5.5305594e-11   2.3556640e-12   3.7213397e-13   1.2983564e-11   9.5096008e-06
   2.4000000e+01   1.1364249e-10   6.2481417e-14   4.5917285e-11   2.1501028e-12   3.4475644e-13   1.2980897e-11   8.8757782e-06
   2.4500000e+01   1.1541338e-10   6.1669689e-14   4.2572956e-11   1.8103407e-12   3.8393370e-13   1.2978608e-11   9.1575128e-06
   2.5000000e+01   1.0511564e-10   6.0857961e-14   3.9646909e-11   2.2812530e-12   3.8111933e-13   1.2975768e-11   9.4103341e-06
   2.5500000e+01   9.0126409e-11   6.0046233e-14   3.6141629e-11   3.5093097e-12   3.5429230e-13   1.2972969e-11   9.3988101e-06
   2.6000000e+01   7.8530223e-11   5.9234504e-14   3.2046140e-11   1.8572531e-12   3.3317566e-13   1.2970550e-11   9.0756566e-06
   2.6500000e+01   6.6931023e-11   5.8422776e-14   2.7299930e-11   4.2506715e-12   3.0523721e-13   1.2968410e-11   8.3757939e-06
   2.7000000e+01   6.0264096e-11   5.7611048e-14   2.5201079e-11   1.4499198e-12   2.9436401e-13   1.2966614e-11   8.3379395e-06
   2.7500000e+01   5.9292194e-11   5.6799320e-14   2.4953169e-11   1.4118441e-12   3.0920478e-13   1.2964943e-11   8.8672586e-06
   2.8000000e+01   5.9588992e-11   5.5987592e-14   2.3493022e-11   1.1185595e-12   3.3081321e-13   1.2963099e-11   8.9345161e-06
   2.8500000e+01   5.1399928e-11   5.5175863e-14   2.0937902e-11   1.2871507e-12   3.0297842e-13   1.2960989e-11   8.4945847e-06
   2.9000000e+01   4.5544784e-11   5.4364135e-14   1.8577979e-11   2.6029795e-12   2.8437195e-13   1.2959218e-11   8.0173617e-06
   2.9500000e+01   3.6784334e-11   5.3552407e-14   1.6959847e-11   2.4891866e-12   2.4275334e-13   1.2957658e-11   7.7650588e-06
   3.0000000e+01   2.8251929e-11   5.2740679e-14   1.5933494e-11   1.5266918e-12   1.9666969e-13   1.2956521e-11   7.7213203e-06
   3.0500000e+01   2.8802018e-11   5.1928950e-14   1.5186291e-11   2.1743720e-12   2.1110581e-13   1.2955775e-11   7.7722458e-06
   3.1000000e+01   2.4342981e-11   5.1117222e-14   1.3919961e-11   1.4122787e-12   1.8754265e-13   1.2954915e-11   7.5089816e-06
   3.1500000e+01   2.1340488e-11   5.0305494e-14   1.2573947e-11   1.5553666e-12   1.7254175e-13   1.2954236e-11   7.1361634e-06
   3.2000000e+01   2.5625280e-11   4.9493766e-14   1.1233381e-11   1.7667052e-12   2.1711221e-13   1.2953661e-11   6.6960056e-06
   3.2500000e+01   2.8048928e-11   4.8982269e-14   1.0373353e-11   1.7674416e-12   2.4869247e-13   1.2952751e-11   6.4841333e-06
   3.3000000e+01   2.7342279e-11   4.8470773e-14   1.0628922e-11   2.0168768e-12   2.5337003e-13   1.2951558e-11   6.9568459e-06
   3.3500000e+01   2.5527203e-11   4.7959277e-14   1.0088680e-11   1.8444713e-12   2.4693125e-13   1.2950318e-11   6.9048370e-06
   3.4000000e+01   2.2885991e-11   4.7447781e-14   9.2036606e-12   1.8320088e-12   2.3083648e-13   1.2949141e-11   6.5783883e-06
   3.4500000e+01   2.1030012e-11   4.6936285e-14   8.6777312e-12   1.0525974e-12   2.2094001e-13   1.2948113e-11   6.4696897e-06
   3.5000000e+01   1.8007505e-11   4.6424789e-14   8.2803234e-12   1.5861175e-12   1.9685790e-13   1.2947170e-11   6.4321005e-06
   3.5500000e+01   1.4275547e-11   4.5913293e-14   8.1284776e-12   7.4141924e-13   1.6223506e-13   1.2946422e-11   6.5717561e-06
   3.6000000e+01   1.3862675e-11   4.5401797e-14   8.2184106e-12   2.4488637e-12   1.6362956e-13   1.2945913e-11   6.9086187e-06
   3.6500000e+01   1.6546991e-11   4.4890301e-14   7.5699725e-12   7.4769400e-13   2.0268741e-13   1.2945396e-11   6.6102383e-06
   3.7000000e+01   1.7610912e-11   4.4378805e-14   6.7657278e-12   5.6207269e-13   2.2368218e-13   1.2944603e-11   6.1315014e-06
   3.7500000e+01   1.7247190e-11   4.3867308e-14   6.2053669e-12   5.1075014e-13   2.2697379e-13   1.2943637e-11   5.8314884e-06
   3.8000000e+01   1.5896134e-11   4.3355812e-14   5.5421829e-12   4.0619445e-13   2.1659006e-13   1.2942642e-11   5.3963622e-06
   3.8500000e+01   1.3205641e-11   4.2844316e-14   5.2758014e-12   3.6680506e-13   1.8616273e-13   1.2941735e-11   5.3184205e-06
   3.9000000e+01   1.0016525e-11   4.2332820e-14   5.2250548e-12   4.1914469e-13   1.4599799e-13   1.2941066e-11   5.4492988e-06
   3.9500000e+01   8.1811249e-12   4.1821324e-14   5.0961448e-12   3.6276786e-13   1.2321466e-13   1.2940654e-11   5.4946909e-06
   4.0000000e+01   9.0787595e-12   4.1309828e-14   4.8202847e-12   2.8377718e-13   1.4119861e-13   1.2940361e-11   5.3695239e-06
   4.0500000e+01   1.0408579e-11   4.0955355e-14   4.7038519e-12   2.3475880e-13   1.6706905e-13   1.2939976e-11   5.4100446e-06
   4.1000000e+01   1.0640236e-11   4.0600883e-14   4.3556045e-12   1.7683191e-13   1.7616228e-13   1.2939436e-11   5.1690906e-06
   4.1500000e+01   9.4236785e-12   4.0246410e-14   4.1003848e-12   1.5678226e-13   1.6084425e-13   1.2938837e-11   5.0182730e-06
   4.2000000e+01   7.8042525e-12   3.9891938e-14   3.9680438e-12   1.4712703e-13   1.3725091e-13   1.2938337e-11   5.0052516e-06
   4.2500000e+01   7.0772897e-12   3.9537465e-14   3.7507137e-12   1.2775485e-13   1.2818400e-13   1.2937973e-11   4.8735864e-06
   4.3000000e+01   6.1386123e-12   3.9182993e-14   3.5938451e-12   1.0258446e-13   1.1444904e-13   1.2937655e-11   4.8078849e-06
   4.3500000e+01   5.6884021e-12   3.8828520e-14   3.6766312e-12   1.0616746e-13   1.0912071e-13   1.2937402e-11   5.0616015e-06
   4.4000000e+01   6.2106574e-12   3.8474047e-14   3.7385901e-12   6.7217631e-14   1.2252832e-13   1.2937172e-11   5.2939543e-06
   4.4500000e+01   6.4517430e-12   3.8119575e-14   3.5381179e-12   6.5785802e-14   1.3084944e-13   1.2936882e-11   5.1508391e-06
   4.5000000e+01   5.5257929e-12   3.7765102e-14   3.3156007e-12   9.9180555e-14   1.1516106e-13   1.2936551e-11   4.9602929e-06
   4.5500000e+01   4.5930021e-12   3.7410630e-14   3.1790417e-12   6.6567012e-14   9.8321936e-14   1.2936295e-11   4.8853266e-06
   4.6000000e+01   4.2188438e-12   3.7056157e-14   2.9583024e-12   6.4528806e-14   9.2730419e-14   1.2936108e-11   4.6677917e-06
   4.6500000e+01   3.9890207e-12   3.6701685e-14   2.8268199e-12   6.7139984e-14   8.9992818e-14   1.2935942e-11   4.5778749e-06
   4.7000000e+01   4.1162282e-12   3.6347212e-14   2.8236441e-12   6.4165305e-14   9.5278913e-14   1.2935785e-11   4.6914134e-06
   4.7500000e+01   3.9693101e-12   3.5992740e-14   2.7784480e-12   7.4871155e-14   9.4235853e-14   1.2935610e-11   4.7343521e-06
   4.8000000e+01   3.6350947e-12   3.5638267e-14   2.5442963e-12   7.3392188e-14   8.8485759e-14   1.2935438e-11   4.4445957e-06
   4.8500000e+01   3.6742905e-12   3.5376813e-14   2.4286813e-12   7.0378483e-14   9.1673729e-14   1.2935287e-11   4.3479857e-06
   4.9000000e+01   3.6914241e-12   3.5115359e-14   2.4702548e-12   7.9307309e-14   9.4371453e-14   1.2935125e-11   4.5306832e-06
   4.9500000e+01   3.6128934e-12   3.4853904e-14   2.3431871e-12   9.6692186e-14   9.4611251e-14   1.2934952e-11   4.4013830e-06
   5.0000000e+01   3.4248969e-12   3.4592450e-14   2.0827354e-12   8.5104441e-14   9.1842911e-14   1.2934779e-11   4.0053149e-06
   5.0500000e+01   3.3187147e-12   3.4330996e-14   1.9131032e-12   1.0230002e-13   9.1107028e-14   1.2934616e-11   3.7655250e-06
   5.1000000e+01   3.2558984e-12   3.4069542e-14   1.8662684e-12   1.0306317e-13   9.1477337e-14   1.2934456e-11   3.7584943e-06
   5.1500000e+01   3.0579231e-12   3.3808087e-14   1.9260358e-12   1.3843414e-13   8.7904334e-14   1.2934294e-11   3.9676068e-06
   5.2000000e+01   2.8591198e-12   3.3546633e-14   1.8668487e-12   1.6189954e-13   8.4069941e-14   1.2934145e-11   3.9325405e-06
   5.2500000e+01   2.8944476e-12   3.3285179e-14   1.7862785e-12   2.0505672e-13   8.7033315e-14   1.2934008e-11   3.8467309e-06
   5.3000000e+01   3.0559140e-12   3.3023725e-14   1.6973241e-12   1.2848218e-13   9.3942517e-14   1.2933862e-11   3.7356654e-06
   5.3500000e+01   3.0152523e-12   3.2762270e-14   1.6222357e-12   1.0221499e-13   9.4741146e-14   1.2933691e-11   3.6480674e-06
   5.4000000e+01   2.7947968e-12   3.2500816e-14   1.4673289e-12   1.1087498e-13   8.9733501e-14   1.2933518e-11   3.3706227e-06
   5.4500000e+01   2.5380854e-12   3.2239362e-14   1.4014865e-12   7.7606212e-14   8.3252664e-14   1.2933362e-11   3.2877318e-06
   5.5000000e+01   2.5974461e-12   3.1977908e-14   1.3166229e-12   5.5712060e-14   8.7021534e-14   1.2933228e-11   3.1534605e-06
   5.5500000e+01   2.6053762e-12   3.1716453e-14   1.3088146e-12   4.9444783e-14   8.9133735e-14   1.2933082e-11   3.1997720e-06
   5.6000000e+01   2.4570647e-12   3.1454999e-14   1.3036825e-12   4.2064996e-14   8.5819369e-14   1.2932928e-11   3.2525697e-06
   5.6500000e+01   2.0976099e-12   3.1253458e-14   1.3236320e-12   4.4040598e-14   7.4782227e-14   1.2932786e-11   3.3692813e-06
   5.7000000e+01   1.9171153e-12   3.1051917e-14   1.2702970e-12   3.4158750e-14   6.9748831e-14   1.2932678e-11   3.2983310e-06
   5.7500000e+01   1.8450999e-12   3.0850377e-14   1.2172413e-12   4.0973705e-14   6.8491367e-14   1.2932584e-11   3.2232250e-06
   5.8000000e+01   1.7433486e-12   3.0648836e-14   1.2515437e-12   4.1853729e-14   6.6014862e-14   1.2932493e-11   3.3790385e-06
   5.8500000e+01   2.1003812e-12   3.0447295e-14   1.2595491e-12   4.6475309e-14   8.1117285e-14   1.2932409e-11   3.4666155e-06
   5.9000000e+01   1.0859871e-11   3.0245754e-14   1.2361264e-12   1.3354716e-13   4.2767706e-13   1.2932282e-11   3.4674423e-06
   5.9500000e+01   3.7935388e-11   3.0044213e-14   1.4220007e-12   4.1294265e-14   1.5231120e-12   1.2928745e-11   4.0645854e-06
   6.0000000e+01   5.6435445e-11   2.9842673e-14   1.6188868e-12   2.8757898e-13   2.3097081e-12   1.2883808e-11   4.7143216e-06
   6.0500000e+01   3.8881619e-11   2.9641132e-14   1.3098142e-12   3.6380339e-14   1.6217760e-12   1.2779872e-11   3.8852296e-06
   6.1000000e+01   1.1466567e-11   2.9439591e-14   1.0707410e-12   4.7469514e-14   4.8735630e-13   1.2728317e-11   3.2345620e-06
   6.1500000e+01   1.9269909e-12   2.9238050e-14   1.0214221e-12   6.5085959e-14   8.3442304e-14   1.2723651e-11   3.1418238e-06
   6.2000000e+01   1.6354632e-12   2.9036509e-14   9.7134580e-13   9.1406202e-14   7.2138865e-14   1.2723515e-11   3.0417192e-06
   6.2500000e+01   1.5550355e-12   2.8834968e-14   8.6768770e-13   1.3945942e-13   6.9858721e-14   1.2723412e-11   2.7656810e-06
   6.3000000e+01   1.5471956e-12   2.8633428e-14   8.2583690e-13   2.4088996e-13   7.0779709e-14   1.2723316e-11   2.6788759e-06
   6.3500000e+01   1.4964833e-12   2.8431887e-14   8.2986587e-13   2.0159814e-13   6.9702999e-14   1.2723218e-11   2.7391363e-06
   6.4000000e+01   1.4014207e-12   2.8230346e-14   8.4654357e-13   6.9886573e-14   6.6450515e-14   1.2723123e-11   2.8427044e-06
   6.4500000e+01   1.3633953e-12   2.8069795e-14   8.4627939e-13   4.7965133e-14   6.5801742e-14   1.2723036e-11   2.8907026e-06
   6.5000000e+01   1.3015697e-12   2.7909245e-14   8.0338581e-13   3.9161990e-14   6.3930144e-14   1.2722951e-11   2.7909564e-06
   6.5500000e+01   1.2849158e-12   2.7748694e-14   7.3745598e-13   3.5362800e-14   6.4220493e-14   1.2722870e-11   2.6051789e-06
   6.6000000e+01   1.3311655e-12   2.7588144e-14   7.4337638e-13   3.4147979e-14   6.7691026e-14   1.2722789e-11   2.6700372e-06
   6.6500000e+01   1.3617643e-12   2.7427593e-14   7.4625586e-13   3.0484834e-14   7.0443607e-14   1.2722699e-11   2.7248290e-06
   6.7000000e+01   1.3070908e-12   2.7267042e-14   7.2602159e-13   2.7701238e-14   6.8774537e-14   1.2722602e-11   2.6945175e-06
   6.7500000e+01   1.2623344e-12   2.7106492e-14   7.2917920e-13   2.4195950e-14   6.7549389e-14   1.2722509e-11   2.7503242e-06
   6.8000000e+01   1.2729628e-12   2.6945941e-14   7.2797359e-13   2.4791266e-14   6.9267846e-14   1.2722419e-11   2.7901191e-06
   6.8500000e+01   1.2053987e-12   2.6785391e-14   7.0928224e-13   1.8641460e-14   6.6689984e-14   1.2722325e-11   2.7620028e-06
   6.9000000e+01   1.1018945e-12   2.6624840e-14   6.5480301e-13   4.1793825e-14   6.1976894e-14   1.2722237e-11   2.5903301e-06
   6.9500000e+01   1.0931563e-12   2.6464289e-14   6.0473209e-13   4.7707042e-14   6.2499843e-14   1.2722162e-11   2.4299058e-06
   7.0000000e+01   1.0899058e-12   2.6303739e-14   6.2396928e-13   2.1441596e-14   6.3334523e-14   1.2722085e-11   2.5463328e-06
   7.0500000e+01   1.0140579e-12   2.6143188e-14   5.7558575e-13   2.2776468e-14   5.9885006e-14   1.2722006e-11   2.3852399e-06
   7.1000000e+01   9.8408245e-13   2.5982638e-14   5.3026061e-13   3.4077150e-14   5.9052795e-14   1.2721936e-11   2.2311409e-06
   7.1500000e+01   9.9971273e-13   2.5822087e-14   5.3001968e-13   1.7870224e-14   6.0952088e-14   1.2721867e-11   2.2640794e-06
   7.2000000e+01   1.0215170e-12   2.5661537e-14   5.6510539e-13   1.9822055e-14   6.3272500e-14   1.2721794e-11   2.4504085e-06
   7.2500000e+01   1.2469991e-12   2.5530339e-14   5.8274515e-13   1.4249663e-14   7.8459226e-14   1.2721716e-11   2.5647517e-06
   7.3000000e+01   1.3366016e-12   2.5399142e-14   5.4809730e-13   1.3545576e-14   8.5416487e-14   1.2721595e-11   2.4481106e-06
   7.3500000e+01   1.0834971e-12   2.5267944e-14   5.2022524e-13   1.4901239e-14   7.0320746e-14   1.2721451e-11   2.3578786e-06
   7.4000000e+01   9.7993748e-13   2.5136747e-14   5.1475621e-13   1.8417599e-14   6.4584006e-14   1.2721354e-11   2.3672221e-06
   7.4500000e+01   1.0658062e-12   2.5005549e-14   4.8055618e-13   2.1682101e-14   7.1323308e-14   1.2721272e-11   2.2420255e-06
   7.5000000e+01   1.3030014e-12   2.4874352e-14   4.9456964e-13   4.6916119e-14   8.8528114e-14   1.2721172e-11   2.3406426e-06
   7.5500000e+01   1.2444411e-12   2.4743154e-14   5.0364307e-13   2.9470139e-14   8.5832343e-14   1.2721018e-11   2.4176582e-06
   7.6000000e+01   9.6349052e-13   2.4611956e-14   5.0907443e-13   1.9606632e-14   6.7456267e-14   1.2720873e-11   2.4784007e-06
   7.6500000e+01   8.8907751e-13   2.4480759e-14   4.8089356e-13   2.6644537e-14   6.3178796e-14   1.2720784e-11   2.3741708e-06
   7.7000000e+01   8.9319276e-13   2.4349561e-14   4.1830252e-13   1.7016338e-14   6.4415903e-14   1.2720706e-11   2.0940232e-06
   7.7500000e+01   8.9964494e-13   2.4218364e-14   3.9812329e-13   1.7213698e-14   6.5840819e-14   1.2720624e-11   2.0206567e-06
   7.8000000e+01   9.0679847e-13   2.4087166e-14   3.9876872e-13   1.5698057e-14   6.7339780e-14   1.2720539e-11   2.0518075e-06
   7.8500000e+01   9.7818254e-13   2.3955969e-14   4.1909068e-13   1.6416382e-14   7.3701944e-14   1.2720450e-11   2.1858550e-06
   7.9000000e+01   1.1258573e-12   2.3824771e-14   3.9749838e-13   1.5922674e-14   8.6060218e-14   1.2720343e-11   2.1013794e-06
   7.9500000e+01   1.8101482e-12   2.3693574e-14   3.5597825e-13   1.6743283e-14   1.4036401e-13   1.2720197e-11   1.9072466e-06
   8.0000000e+01   5.8817687e-12   2.3562376e-14   3.4727330e-13   1.6708806e-14   4.6263162e-13   1.2719810e-11   1.8855073e-06
   8.0500000e+01   1.1188132e-11   2.3452964e-14   3.5854842e-13   1.5473290e-14   8.9255373e-13   1.2715603e-11   1.9725944e-06
   8.1000000e+01   1.3095645e-11   2.3343551e-14   3.6953618e-13   1.6356022e-14   1.0595401e-12   1.2699930e-11   2.0598729e-06
   8.1500000e+01   1.4771888e-11   2.3234139e-14   3.3770834e-13   1.3142125e-14   1.2120070e-12   1.2677812e-11   1.9071271e-06
   8.2000000e+01   1.0692601e-11   2.3124726e-14   3.1564196e-13   1.1195075e-14   8.8960347e-13   1.2648812e-11   1.8057118e-06
   8.2500000e+01   3.5219598e-12   2.3015314e-14   3.2204234e-13   1.2353431e-14   2.9710328e-13   1.2633160e-11   1.8661413e-06
   8.3000000e+01   7.2005471e-13   2.2905901e-14   3.2509839e-13   1.4431663e-14   6.1583583e-14   1.2631413e-11   1.9080368e-06
   8.3500000e+01   5.8166058e-13   2.2796488e-14   3.0672656e-13   3.0386653e-14   5.0432732e-14   1.2631338e-11   1.8231682e-06
   8.4000000e+01   5.3618675e-13   2.2687076e-14   2.8103341e-13   2.4991253e-14   4.7127004e-14   1.2631288e-11   1.6916103e-06
   8.4500000e+01   5.8731019e-13   2.2577663e-14   2.6951399e-13   2.2479592e-14   5.2323910e-14   1.2631244e-11   1.6426867e-06
   8.5000000e+01   7.1513502e-13   2.2468251e-14   2.7527313e-13   2.6141706e-14   6.4575542e-14   1.2631190e-11   1.6987633e-06
   8.5500000e+01   9.2471614e-13   2.2358838e-14   2.9033574e-13   1.2692855e-14   8.4626186e-14   1.2631107e-11   1.8139705e-06
   8.6000000e+01   8.9161862e-13   2.2249426e-14   2.9462652e-13   1.5580038e-14   8.2691562e-14   1.2630966e-11   1.8634928e-06
   8.6500000e+01   6.6030527e-13   2.2140013e-14   2.7778269e-13   1.0584229e-14   6.2055809e-14   1.2630830e-11   1.7784972e-06
   8.7000000e+01   6.0943178e-13   2.2030600e-14   2.6105270e-13   1.4063949e-14   5.8034829e-14   1.2630754e-11   1.6917444e-06
   8.7500000e+01   6.5418350e-13   2.1921188e-14   2.6339573e-13   1.5671982e-14   6.3118969e-14   1.2630687e-11   1.7275900e-06
   8.8000000e+01   8.0296899e-13   2.1811775e-14   2.7229752e-13   2.0880453e-14   7.8492287e-14   1.2630609e-11   1.8074585e-06
   8.8500000e+01   1.0009310e-12   2.1719003e-14   2.7877483e-13   1.6621180e-14   9.9122406e-14   1.2630487e-11   1.8725723e-06
   8.9000000e+01   1.3838249e-12   2.1626231e-14   2.4836888e-13   2.3693205e-14   1.3882267e-13   1.2630292e-11   1.6881489e-06
   8.9500000e+01   5.1321659e-12   2.1533459e-14   2.1500915e-13   3.0668852e-14   5.2151155e-13   1.2629911e-11   1.4786575e-06
   9.0000000e+01   1.7358624e-11   2.1440687e-14   2.2070802e-13   3.1041349e-14   1.7866331e-12   1.2624526e-11   1.5356589e-06
   9.0500000e+01   2.6695353e-11   2.1347915e-14   2.2567791e-13   2.5604141e-14   2.7828244e-12   1.2561155e-11   1.5885504e-06
   9.1000000e+01   1.9437550e-11   2.1255142e-14   2.1546234e-13   1.8616653e-14   2.0520848e-12   1.2406070e-11   1.5342225e-06
   9.1500000e+01   6.5154723e-12   2.1162370e-14   2.0642405e-13   1.2630738e-14   6.9659022e-13   1.2320919e-11   1.4867993e-06
   9.2000000e+01   1.8656277e-12   2.1069598e-14   1.9596995e-13   1.2204526e-14   2.0198005e-13   1.2311069e-11   1.4276676e-06
   9.2500000e+01   1.4067376e-12   2.0976826e-14   1.8644645e-13   8.0698016e-15   1.5421384e-13   1.2310241e-11   1.3737513e-06
   9.3000000e+01   1.0398659e-12   2.0884054e-14   1.8909947e-13   7.3173357e-15   1.1542224e-13   1.2309758e-11   1.4090676e-06
   9.3500000e+01   6.8079027e-13   2.0791282e-14   1.9254793e-13   6.1241842e-15   7.6507281e-14   1.2309487e-11   1.4509065e-06
   9.4000000e+01   6.9095607e-13   2.0698510e-14   1.8415289e-13   6.1880511e-15   7.8612744e-14   1.2309368e-11   1.4031691e-06
   9.4500000e+01   7.0023573e-13   2.0605737e-14   1.7978154e-13   7.3009671e-15   8.0652160e-14   1.2309243e-11   1.3850954e-06
   9.5000000e+01   6.2478120e-13   2.0512965e-14   1.7955334e-13   1.3649336e-14   7.2845944e-14   1.2309111e-11   1.3986328e-06
   9.5500000e+01   7.4475945e-13   2.0420193e-14   1.8306925e-13   3.8644654e-15   8.7897378e-14   1.2309003e-11   1.4416974e-06
   9.6000000e+01   8.3587383e-13   2.0327421e-14   1.8116135e-13   2.9266105e-15   9.9852793e-14   1.2308846e-11   1.4422677e-06
   9.6500000e+01   1.5507989e-12   2.0247664e-14   1.8176185e-13   4.0832241e-15   1.8750463e-13   1.2308644e-11   1.4627773e-06
