   0.0000000e+00   8.4956721e-06
   1.2800000e+02   6.9123553e-06
   2.5600000e+02   3.8485371e-06
   3.8400000e+02   1.8650273e-06
   5.1200000e+02   1.1536354e-06
   6.4000000e+02   8.5606611e-07
   7.6800000e+02   7.1578048e-07
   8.9600000e+02   6.3030239e-07
   1.0240000e+03   5.5814820e-07
   1.1520000e+03   5.1138999e-07
   1.2800000e+03   4.8360179e-07
   1.4080000e+03   4.4739078e-07
   1.5360000e+03   4.2054324e-07
   1.6640000e+03   4.2649203e-07
   1.7920000e+03   4.2879857e-07
   1.9200000e+03   4.4045571e-07
   2.0480000e+03   4.6334864e-07
   2.1760000e+03   4.6658236e-07
   2.3040000e+03   4.7239766e-07
   2.4320000e+03   4.8104109e-07
   2.5600000e+03   4.7532549e-07
   2.6880000e+03   4.6587430e-07
   2.8160000e+03   4.4969633e-07
   2.9440000e+03   4.3148894e-07
   3.0720000e+03   4.3643400e-07
   3.2000000e+03   4.4445083e-07
   3.3280000e+03   4.2994528e-07
   3.4560000e+03   4.2171326e-07
   3.5840000e+03   4.3190303e-07
   3.7120000e+03   4.2788222e-07
   3.8400000e+03   3.9489885e-07
   3.9680000e+03   3.7902588e-07
   4.0960000e+03   3.9333417e-07
   4.2240000e+03   3.8736672e-07
   4.3520000e+03   3.6391159e-07
   4.4800000e+03   3.5583769e-07
   4.6080000e+03   3.5804704e-07
   4.7360000e+03   3.5002622e-07
   4.8640000e+03   3.4175548e-07
   4.9920000e+03   3.5377607e-07
   5.1200000e+03   3.5650075e-07
   5.2480000e+03   3.4127730e-07
   5.3760000e+03   3.3141952e-07
   5.5040000e+03   3.2593326e-07
   5.6320000e+03   3.2529711e-07
   5.7600000e+03   3.2911997e-07
   5.8880000e+03   3.2154584e-07
   6.0160000e+03   3.0936500e-07
   6.1440000e+03   3.0677823e-07
   6.2720000e+03   3.0856365e-07
   6.4000000e+03   3.0929335e-07
   6.5280000e+03   3.0856715e-07
   6.6560000e+03   3.1775966e-07
   6.7840000e+03   3.1749849e-07
   6.9120000e+03   3.1062803e-07
   7.0400000e+03   3.0788075e-07
   7.1680000e+03   3.0753557e-07
   7.2960000e+03   3.1066460e-07
   7.4240000e+03   3.0682798e-07
   7.5520000e+03   2.9673979e-07
   7.6800000e+03   2.8922836e-07
   7.8080000e+03   2.8996182e-07
   7.9360000e+03   2.9031553e-07
   8.0640000e+03   2.8206132e-07
   8.1920000e+03   2.8649255e-07
   8.3200000e+03   2.9761840e-07
   8.4480000e+03   2.9000198e-07
   8.5760000e+03   2.8358405e-07
   8.7040000e+03   2.8600030e-07
   8.8320000e+03   2.8920657e-07
   8.9600000e+03   2.8748039e-07
   9.0880000e+03   2.8623754e-07
   9.2160000e+03   2.8402891e-07
   9.3440000e+03   2.8125465e-07
   9.4720000e+03   2.8064539e-07
   9.6000000e+03   2.8963562e-07
   9.7280000e+03   2.8476910e-07
   9.8560000e+03   2.7293191e-07
   9.9840000e+03   2.6776849e-07
   1.0112000e+04   2.6532517e-07
   1.0240000e+04   2.6308894e-07
   1.0368000e+04   2.6471976e-07
   1.0496000e+04   2.7083162e-07
   1.0624000e+04   2.6705940e-07
   1.0752000e+04   2.6049750e-07
   1.0880000e+04   2.5897862e-07
   1.1008000e+04   2.6359440e-07
   1.1136000e+04   2.6957448e-07
   1.1264000e+04   2.6657031e-07
   1.1392000e+04   2.5264533e-07
   1.1520000e+04   2.5722371e-07
   1.1648000e+04   2.6767460e-07
   1.1776000e+04   2.6462581e-07
   1.1904000e+04   2.6449378e-07
   1.2032000e+04   2.6172835e-07
   1.2160000e+04   2.5411764e-07
   1.2288000e+04   2.5863835e-07
   1.2416000e+04   2.5710791e-07
   1.2544000e+04   2.5026827e-07
   1.2672000e+04   2.5057543e-07
   1.2800000e+04   2.4651846e-07
   1.2928000e+04   2.5055083e-07
   1.3056000e+04   2.5495269e-07
   1.3184000e+04   2.5805203e-07
   1.3312000e+04   2.5384566e-07
   1.3440000e+04   2.5229607e-07
   1.3568000e+04   2.4903826e-07
   1.3696000e+04   2.4370229e-07
   1.3824000e+04   2.4447804e-07
   1.3952000e+04   2.4565822e-07
   1.4080000e+04   2.4471493e-07
   1.4208000e+04   2.4411735e-07
   1.4336000e+04   2.5224798e-07
   1.4464000e+04   2.5770396e-07
   1.4592000e+04   2.5466006e-07
   1.4720000e+04   2.4915742e-07
   1.4848000e+04   2.4747266e-07
   1.4976000e+04   2.3910380e-07
   1.5104000e+04   2.3416621e-07
   1.5232000e+04   2.3909363e-07
   1.5360000e+04   2.4121064e-07
   1.5488000e+04   2.4123529e-07
   1.5616000e+04   2.3918008e-07
   1.5744000e+04   2.4066077e-07
   1.5872000e+04   2.4149778e-07
   1.6000000e+04   2.3688888e-07
   1.6128000e+04   2.3454812e-07
   1.6256000e+04   2.3540123e-07
   1.6384000e+04   2.4041608e-07
   1.6512000e+04   2.3722035e-07
   1.6640000e+04   2.2493064e-07
   1.6768000e+04   2.2839840e-07
   1.6896000e+04   2.2501987e-07
   1.7024000e+04   2.1561473e-07
   1.7152000e+04   2.2793379e-07
   1.7280000e+04   2.3726324e-07
   1.7408000e+04   2.3090950e-07
   1.7536000e+04   2.2868347e-07
   1.7664000e+04   2.3650431e-07
   1.7792000e+04   2.2930098e-07
   1.7920000e+04   2.2026632e-07
   1.8048000e+04   2.1967865e-07
   1.8176000e+04   2.2474156e-07
   1.8304000e+04   2.3411181e-07
   1.8432000e+04   2.4077488e-07
   1.8560000e+04   2.3347820e-07
   1.8688000e+04   2.2270141e-07
   1.8816000e+04   2.2019811e-07
   1.8944000e+04   2.2720032e-07
   1.9072000e+04   2.3118605e-07
   1.9200000e+04   2.2932265e-07
   1.9328000e+04   2.2432458e-07
   1.9456000e+04   2.1925489e-07
   1.9584000e+04   2.2269780e-07
   1.9712000e+04   2.2302932e-07
   1.9840000e+04   2.2128796e-07
   1.9968000e+04   2.2619725e-07
   2.0096000e+04   2.2904690e-07
   2.0224000e+04   2.2673412e-07
   2.0352000e+04   2.2739353e-07
   2.0480000e+04   2.3192627e-07
   2.0608000e+04   2.2897039e-07
   2.0736000e+04   2.1630175e-07
   2.0864000e+04   2.1019566e-07
   2.0992000e+04   2.0967044e-07
   2.1120000e+04   2.0441418e-07
   2.1248000e+04   2.1121663e-07
   2.1376000e+04   2.1600554e-07
   2.1504000e+04   2.1764864e-07
   2.1632000e+04   2.1718868e-07
   2.1760000e+04   2.1481107e-07
   2.1888000e+04   2.1823069e-07
   2.2016000e+04   2.1672503e-07
   2.2144000e+04   2.1609512e-07
   2.2272000e+04   2.2138517e-07
   2.2400000e+04   2.1832753e-07
   2.2528000e+04   2.0727569e-07
   2.2656000e+04   2.0503419e-07
   2.2784000e+04   2.1248174e-07
   2.2912000e+04   2.1725778e-07
   2.3040000e+04   2.1113977e-07
   2.3168000e+04   2.0685831e-07
   2.3296000e+04   2.1269055e-07
   2.3424000e+04   2.1356943e-07
   2.3552000e+04   2.1187044e-07
   2.3680000e+04   2.1530985e-07
   2.3808000e+04   2.1127969e-07
   2.3936000e+04   2.0292285e-07
   2.4064000e+04   2.0215641e-07
   2.4192000e+04   2.0337098e-07
   2.4320000e+04   2.0759725e-07
   2.4448000e+04   2.1386350e-07
   2.4576000e+04   2.1155041e-07
   2.4704000e+04   2.0689337e-07
   2.4832000e+04   2.0281908e-07
   2.4960000e+04   2.0266995e-07
   2.5088000e+04   2.0449796e-07
   2.5216000e+04   2.0329259e-07
   2.5344000e+04   2.0180917e-07
   2.5472000e+04   1.9921546e-07
   2.5600000e+04   1.9336814e-07
   2.5728000e+04   1.9753947e-07
   2.5856000e+04   2.0809265e-07
   2.5984000e+04   2.1138088e-07
   2.6112000e+04   2.0511784e-07
   2.6240000e+04   2.0196728e-07
   2.6368000e+04   2.0480548e-07
   2.6496000e+04   2.0114495e-07
   2.6624000e+04   2.0142354e-07
   2.6752000e+04   2.0409962e-07
   2.6880000e+04   2.0307283e-07
   2.7008000e+04   2.0226396e-07
   2.7136000e+04   1.9505515e-07
   2.7264000e+04   1.9540763e-07
   2.7392000e+04   2.0604692e-07
   2.7520000e+04   2.0428910e-07
   2.7648000e+04   1.9610296e-07
   2.7776000e+04   1.9807455e-07
   2.7904000e+04   2.0334968e-07
   2.8032000e+04   2.0233136e-07
   2.8160000e+04   1.9806877e-07
   2.8288000e+04   1.9423642e-07
   2.8416000e+04   1.9595916e-07
   2.8544000e+04   2.0080608e-07
   2.8672000e+04   2.0466185e-07
   2.8800000e+04   1.9835761e-07
   2.8928000e+04   1.8947251e-07
   2.9056000e+04   1.9046381e-07
   2.9184000e+04   1.9341014e-07
   2.9312000e+04   1.9317280e-07
   2.9440000e+04   1.8946945e-07
   2.9568000e+04   1.9023935e-07
   2.9696000e+04   1.9205433e-07
   2.9824000e+04   1.8968564e-07
