   1.0000000e+05  -7.9528190e+01   8.0237869e+02
   3.4975000e+05  -8.6168440e+01  -7.4108424e+03
   5.9950000e+05  -7.1981020e+01  -5.3070605e+03
   8.4925000e+05  -6.1570430e+01   7.9701523e+02
   1.0990000e+06  -5.2868060e+01   5.1404123e+01
   1.3487500e+06  -4.3882690e+01  -6.5173491e+02
   1.5985000e+06  -3.7751030e+01  -1.4076370e+03
   1.8482500e+06  -3.1738460e+01  -1.8440532e+03
   2.0980000e+06  -2.6552660e+01  -2.3282558e+03
   2.3477500e+06  -2.1480400e+01  -2.7816230e+03
   2.5975000e+06  -1.5979720e+01  -3.2939304e+03
   2.8472500e+06  -9.4044850e+00  -3.9853105e+03
   3.0970000e+06  -1.7502500e-01  -5.8582986e+03
   3.3467500e+06   1.0796920e+00   9.3237938e+03
   3.5965000e+06  -4.1391610e+00   7.7005642e+03
   3.8462500e+06  -6.6594310e+00   7.1191610e+03
   4.0960000e+06  -8.0144800e+00   6.7715361e+03
   4.3457500e+06  -8.7997530e+00   6.5018162e+03
   4.5955000e+06  -9.2600150e+00   6.2853699e+03
   4.8452500e+06  -9.5223740e+00   6.0966262e+03
   5.0950000e+06  -9.6483810e+00   5.9261999e+03
   5.3447500e+06  -9.6872990e+00   5.7692954e+03
   5.5945000e+06  -9.6473150e+00   5.6284583e+03
   5.8442500e+06  -9.5561130e+00   5.4987980e+03
   6.0940000e+06  -9.4194920e+00   5.3678072e+03
   6.3437500e+06  -9.3101800e+00   5.2506540e+03
   6.5935000e+06  -9.1533210e+00   5.1325204e+03
   6.8432500e+06  -9.0014930e+00   5.0322304e+03
   7.0930000e+06  -8.8319820e+00   4.9283870e+03
   7.3427500e+06  -8.6365870e+00   4.8279670e+03
   7.5925000e+06  -8.4485940e+00   4.7225261e+03
   7.8422500e+06  -8.2465150e+00   4.6328090e+03
   8.0920000e+06  -8.0559200e+00   4.5393120e+03
   8.3417500e+06  -7.8639570e+00   4.4512868e+03
   8.5915000e+06  -7.6491370e+00   4.3627591e+03
   8.8412500e+06  -7.4604610e+00   4.2774141e+03
   9.0910000e+06  -7.2596240e+00   4.1966712e+03
   9.3407500e+06  -7.0601180e+00   4.1122161e+03
   9.5905000e+06  -6.8600540e+00   4.0306275e+03
   9.8402500e+06  -6.6602780e+00   3.9559103e+03
   1.0090000e+07  -6.4705380e+00   3.8779577e+03
   1.0339750e+07  -6.2658470e+00   3.8003895e+03
   1.0589500e+07  -6.0688420e+00   3.7272709e+03
   1.0839250e+07  -5.8507980e+00   3.6622190e+03
   1.1089000e+07  -5.6585540e+00   3.5885441e+03
   1.1338750e+07  -5.4619870e+00   3.5185310e+03
   1.1588500e+07  -5.2671840e+00   3.4461062e+03
   1.1838250e+07  -5.0796460e+00   3.3756823e+03
   1.2088000e+07  -4.9022130e+00   3.3059682e+03
   1.2337750e+07  -4.7081570e+00   3.2401800e+03
   1.2587500e+07  -4.5251000e+00   3.1733176e+03
   1.2837250e+07  -4.3283550e+00   3.1043512e+03
   1.3087000e+07  -4.1640820e+00   3.0383442e+03
   1.3336750e+07  -3.9783350e+00   2.9709552e+03
   1.3586500e+07  -3.7892750e+00   2.9063479e+03
   1.3836250e+07  -3.6190650e+00   2.8417687e+03
   1.4086000e+07  -3.4288240e+00   2.7806650e+03
   1.4335750e+07  -3.2528580e+00   2.7146992e+03
   1.4585500e+07  -3.0823090e+00   2.6480786e+03
   1.4835250e+07  -2.8939540e+00   2.5861682e+03
   1.5085000e+07  -2.7224370e+00   2.5260111e+03
   1.5334750e+07  -2.5484140e+00   2.4619796e+03
   1.5584500e+07  -2.3595840e+00   2.3993782e+03
   1.5834250e+07  -2.2000680e+00   2.3341017e+03
   1.6084000e+07  -2.0140930e+00   2.2708529e+03
   1.6333750e+07  -1.8337490e+00   2.2091671e+03
   1.6583500e+07  -1.6683230e+00   2.1461802e+03
   1.6833250e+07  -1.4915330e+00   2.0872096e+03
   1.7083000e+07  -1.3213000e+00   2.0265620e+03
   1.7332750e+07  -1.1355590e+00   1.9670042e+03
   1.7582500e+07  -9.6203770e-01   1.9060134e+03
   1.7832250e+07  -7.9456380e-01   1.8492293e+03
   1.8082000e+07  -6.1375920e-01   1.7878598e+03
   1.8331750e+07  -4.3760770e-01   1.7298260e+03
   1.8581500e+07  -2.6642180e-01   1.6709415e+03
   1.8831250e+07  -8.5002710e-02   1.6117784e+03
   1.9081000e+07   9.0479630e-02   1.5553077e+03
   1.9330750e+07   2.7024640e-01   1.4972762e+03
   1.9580500e+07   4.5109690e-01   1.4393221e+03
   1.9830250e+07   6.3905230e-01   1.3807028e+03
   2.0080000e+07   8.1342360e-01   1.3229750e+03
   2.0329750e+07   9.9840630e-01   1.2654564e+03
   2.0579500e+07   1.1834090e+00   1.2077950e+03
   2.0829250e+07   1.3713330e+00   1.1474992e+03
   2.1079000e+07   1.5569820e+00   1.0942004e+03
   2.1328750e+07   1.7469800e+00   1.0375612e+03
   2.1578500e+07   1.9321480e+00   9.7886459e+02
   2.1828250e+07   2.1282780e+00   9.1944829e+02
   2.2078000e+07   2.3180940e+00   8.6607899e+02
   2.2327750e+07   2.5228500e+00   8.0725456e+02
   2.2577500e+07   2.7159810e+00   7.5237265e+02
