   1.5115492e+02   6.1062324e+01   6.3653050e+01   2.6190339e+01   9.2250638e+00   6.9275090e+00
   1.7080018e+02   5.8072628e+01   5.9818366e+01   2.3677945e+01   9.3383840e+00   7.0925721e+00
   1.5755134e+02   5.5617001e+01   6.0752826e+01   2.1909554e+01   9.4089988e+00   7.4085679e+00
   1.4300447e+02   6.3502268e+01   5.8838176e+01   2.0439825e+01   9.2862902e+00   7.4142583e+00
   1.5489827e+02   5.6029624e+01   6.7452502e+01   2.2543970e+01   8.9356095e+00   7.1877381e+00
   1.6615032e+02   6.6715208e+01   6.2626419e+01   2.3359547e+01   8.9282512e+00   6.9371622e+00
   1.6989841e+02   6.5901524e+01   5.9486634e+01   2.4318444e+01   8.7589928e+00   7.0101997e+00
   1.6477989e+02   6.1118563e+01   6.0690952e+01   2.4638739e+01   9.4231797e+00   7.2217070e+00
   1.5719603e+02   5.7774020e+01   5.4519689e+01   2.3445594e+01   8.5931813e+00   6.6137413e+00
   1.6282987e+02   5.4132006e+01   5.9194825e+01   2.2427770e+01   8.1310427e+00   6.3882660e+00
   1.3724062e+02   5.7595856e+01   5.5335779e+01   1.9870635e+01   8.6932493e+00   6.6478725e+00
   1.3420333e+02   6.4755644e+01   6.1629651e+01   1.9455536e+01   8.7915738e+00   6.7338712e+00
   1.6170963e+02   6.6805868e+01   5.7686017e+01   1.9660476e+01   8.4730444e+00   6.4495238e+00
   1.4965025e+02   4.9187421e+01   5.4740732e+01   2.0694293e+01   8.0978130e+00   6.4329254e+00
   1.5324151e+02   4.6704473e+01   5.0589757e+01   2.0623535e+01   7.8906400e+00   6.3472638e+00
   1.3941574e+02   5.4869687e+01   5.1743565e+01   2.0375713e+01   7.7653797e+00   6.1626233e+00
   1.3724810e+02   5.6689302e+01   4.9729318e+01   2.0910144e+01   7.9889837e+00   6.5678197e+00
   1.3850678e+02   5.8110250e+01   5.3144196e+01   1.9412250e+01   8.2759502e+00   6.3125955e+00
   1.3621011e+02   5.6525617e+01   5.9971919e+01   2.0029033e+01   7.8483388e+00   6.0620744e+00
   1.6100946e+02   5.1858223e+01   5.8516395e+01   1.9724718e+01   7.8074580e+00   5.9619141e+00
   1.2727006e+02   5.3203298e+01   6.4845204e+01   1.7782665e+01   7.3958620e+00   5.5380458e+00
   1.5069229e+02   5.2454432e+01   6.2299635e+01   1.8255321e+01   7.7582201e+00   5.6550796e+00
   1.3549785e+02   5.1157311e+01   5.6403827e+01   1.8293365e+01   7.2919731e+00   5.6554360e+00
   1.2431704e+02   5.5778807e+01   5.3195299e+01   1.8213708e+01   7.2670125e+00   5.6210828e+00
   1.1920009e+02   4.8482166e+01   5.1722218e+01   1.8452853e+01   7.1552680e+00   5.4188288e+00
   1.3445141e+02   4.6695945e+01   5.4177520e+01   1.7278471e+01   6.8519907e+00   5.4674435e+00
   1.4079461e+02   4.2340818e+01   5.2453536e+01   1.7499786e+01   6.6861806e+00   5.3094297e+00
   1.8016934e+02   5.2768659e+01   5.0514099e+01   1.7573908e+01   6.7761459e+00   5.3806479e+00
   1.3903133e+02   4.7478870e+01   4.7652428e+01   1.7852459e+01   6.9180562e+00   5.1791155e+00
   1.6103543e+02   5.2122152e+01   4.3917258e+01   1.6484903e+01   6.5959200e+00   5.2627495e+00
   1.4426091e+02   5.2996814e+01   4.5544596e+01   1.6856140e+01   6.5868224e+00   5.2377889e+00
   1.5059074e+02   4.7812614e+01   5.0106537e+01   1.6755295e+01   6.5041814e+00   4.9903898e+00
   1.2908205e+02   4.4746505e+01   4.9476036e+01   1.7562182e+01   6.3376589e+00   4.6258423e+00
   1.5592056e+02   4.8024053e+01   5.0690309e+01   1.6934585e+01   6.5939933e+00   4.8936173e+00
   1.1592483e+02   5.1043752e+01   4.4230017e+01   1.7020679e+01   6.1228700e+00   4.7306609e+00
   1.4073706e+02   4.4379152e+01   4.5229879e+01   1.6176358e+01   6.2072233e+00   4.5483259e+00
   1.5822132e+02   4.4117514e+01   4.8309913e+01   1.5013865e+01   5.9473333e+00   4.5716524e+00
   1.2451790e+02   4.7279060e+01   4.5836032e+01   1.4114516e+01   6.1493160e+00   4.6605597e+00
   1.3541012e+02   4.0864144e+01   5.7488270e+01   1.4473557e+01   6.0859510e+00   4.5566650e+00
   1.6333743e+02   3.9398467e+01   5.5623438e+01   1.3951813e+01   5.8029865e+00   4.7002649e+00
   1.2358207e+02   5.3149401e+01   5.0140411e+01   1.3795422e+01   5.7597609e+00   4.5045693e+00
   1.5083572e+02   4.3355813e+01   4.3882470e+01   1.4668990e+01   5.7516094e+00   4.3261468e+00
   1.2964479e+02   4.1932877e+01   4.5304136e+01   1.3832836e+01   5.5484459e+00   4.4060216e+00
   1.3021565e+02   4.2467767e+01   4.2045715e+01   1.4371538e+01   5.2352166e+00   4.1258499e+00
   1.0760409e+02   3.8561552e+01   4.0822681e+01   1.4683646e+01   5.2843767e+00   4.2581705e+00
   1.6133154e+02   3.9021828e+01   4.4062967e+01   1.5477432e+01   4.9964387e+00   4.0125370e+00
   1.5629858e+02   4.1354487e+01   3.9912125e+01   1.3475456e+01   5.3006104e+00   3.9504806e+00
   1.2818127e+02   4.0759853e+01   4.3260775e+01   1.3767304e+01   5.0844451e+00   3.8814382e+00
   1.9588845e+02   4.8649328e+01   4.3302985e+01   1.3110930e+01   5.0005809e+00   3.8664801e+00
   1.1138733e+02   4.4153936e+01   4.8019378e+01   1.2489277e+01   5.1799853e+00   3.7948264e+00
   1.6855259e+02   4.3036817e+01   3.7634543e+01   1.1844680e+01   4.9603780e+00   3.8460175e+00
   1.0453040e+02   4.0641656e+01   4.6895623e+01   1.1460531e+01   4.9002886e+00   3.4483981e+00
   1.2208937e+02   3.9870855e+01   4.0984263e+01   1.1763821e+01   4.5456529e+00   3.5333828e+00
   1.3996006e+02   4.2101234e+01   4.3828507e+01   1.0869605e+01   4.6144244e+00   3.5604969e+00
   1.4353578e+02   4.2605216e+01   4.8502502e+01   1.1225769e+01   4.5413852e+00   3.2572221e+00
   1.5454859e+02   4.0772026e+01   4.9856389e+01   1.2308995e+01   4.2160805e+00   3.3457116e+00
   1.3168685e+02   3.7954228e+01   5.6732650e+01   1.1459356e+01   4.1522136e+00   3.4326093e+00
   1.1360117e+02   3.8465263e+01   4.7699161e+01   1.1745746e+01   4.3050647e+00   3.3779093e+00
   1.5791340e+02   3.9551811e+01   5.1031527e+01   1.2056901e+01   4.1504155e+00   3.3712805e+00
   1.4806470e+02   3.8224783e+01   4.5975227e+01   1.1521291e+01   4.3836127e+00   3.1728501e+00
   1.6887481e+02   4.6572214e+01   4.3410127e+01   1.1407094e+01   4.4232807e+00   3.2492354e+00
   1.4632730e+02   4.1092450e+01   3.8346020e+01   1.1236909e+01   4.1529399e+00   3.0757092e+00
   1.8257864e+02   3.8970019e+01   4.0336787e+01   1.0601770e+01   3.9784815e+00   3.2150577e+00
   1.9295855e+02   4.1930680e+01   3.7227666e+01   1.0900955e+01   4.1446617e+00   3.1260755e+00
   1.6500278e+02   4.5714147e+01   3.5132489e+01   9.9908531e+00   3.8722255e+00   2.9694920e+00
   1.5251463e+02   4.4285754e+01   3.7648906e+01   9.8065453e+00   3.8705866e+00   2.9024921e+00
   1.7495627e+02   4.1819144e+01   3.9800200e+01   9.6502294e+00   4.0302951e+00   3.0571763e+00
   1.6933983e+02   4.7955719e+01   3.7558870e+01   9.9658023e+00   3.8273103e+00   3.0474772e+00
   1.9031642e+02   4.9354679e+01   4.1658030e+01   1.0329349e+01   3.8863565e+00   3.0221918e+00
   1.8996113e+02   4.7794888e+01   4.4027630e+01   1.0874524e+01   4.2362893e+00   3.1848446e+00
   1.8988149e+02   5.3530822e+01   4.2470849e+01   1.0530660e+01   4.0072929e+00   3.1149872e+00
   2.2978599e+02   4.9247370e+01   3.7166004e+01   1.1345549e+01   4.2368904e+00   3.1697095e+00
   2.1917589e+02   6.0144671e+01   3.6927431e+01   1.2028209e+01   4.2112746e+00   3.2760578e+00
   2.6835593e+02   6.2106760e+01   4.2993348e+01   1.1923267e+01   4.2076002e+00   3.2394584e+00
   2.5700929e+02   6.3347176e+01   3.9590289e+01   1.2007547e+01   4.3757999e+00   3.1655228e+00
   2.7501012e+02   8.0911878e+01   3.1959293e+01   1.2251625e+01   4.1139569e+00   3.4066474e+00
   2.5503009e+02   7.7305958e+01   3.8030777e+01   1.2261580e+01   4.5005024e+00   3.4692606e+00
   2.7817925e+02   7.2498250e+01   3.0238172e+01   1.2570919e+01   4.3038967e+00   3.4048349e+00
   2.8824038e+02   1.0216905e+02   3.7131001e+01   1.3087265e+01   4.3867645e+00   3.5705312e+00
   2.5990127e+02   9.9346646e+01   3.9190444e+01   1.4038570e+01   4.7795670e+00   3.7529956e+00
   3.4846906e+02   9.8523619e+01   3.7083015e+01   1.4239904e+01   4.8941873e+00   3.8529805e+00
   3.1657714e+02   1.1160566e+02   4.6223251e+01   1.4214818e+01   4.7231800e+00   3.7570510e+00
   3.9311495e+02   2.0243205e+02   3.6422812e+01   1.4760605e+01   5.1560203e+00   3.9558820e+00
   4.1345744e+02   1.7795008e+02   3.8448748e+01   1.5085131e+01   5.0509850e+00   4.0890731e+00
   4.7719507e+02   7.1162333e+02   4.1677159e+01   1.5042918e+01   5.4474049e+00   4.2842810e+00
   6.3535921e+02   8.4330057e+02   3.4947588e+01   1.5646361e+01   5.5312686e+00   4.4111910e+00
   9.3453871e+02   1.0058179e+03   3.8859106e+01   1.6939760e+01   5.7638493e+00   4.3392674e+00
   1.0768422e+03   1.5639525e+03   3.9119853e+01   1.7663627e+01   5.6928527e+00   4.5277877e+00
   1.1215312e+03   5.1781056e+02   3.8889852e+01   1.8358122e+01   6.4224542e+00   4.6673401e+00
   1.2621770e+03   9.3222881e+02   3.8534380e+01   1.9234116e+01   6.1970711e+00   4.9055116e+00
   7.8720758e+02   1.4145363e+03   4.0165164e+01   1.9237041e+01   6.5551407e+00   5.1893629e+00
   5.2101801e+02   2.5756653e+02   4.1452724e+01   2.2555369e+01   6.8736392e+00   5.2071929e+00
   4.2261335e+02   2.2685260e+02   4.3158576e+01   2.2238104e+01   6.8363787e+00   5.3766492e+00
   7.3148035e+02   1.5895924e+02   4.0373556e+01   2.7495283e+01   7.2279285e+00   5.6209000e+00
   4.7596705e+02   1.4651491e+02   4.0924984e+01   2.8330588e+01   7.1517821e+00   5.6886233e+00
   3.4772239e+02   1.2277260e+02   4.2851108e+01   2.7697356e+01   8.3976144e+00   6.1200702e+00
   2.5764277e+02   1.1297660e+02   4.3610875e+01   3.6337597e+01   8.2150541e+00   6.4278189e+00
   2.5025565e+02   1.0487351e+02   4.6797425e+01   3.6539779e+01   8.4586011e+00   6.4069742e+00
   2.4287549e+02   9.0207078e+01   4.8755316e+01   3.5744560e+01   9.0994074e+00   6.9017537e+00
   1.9615999e+02   8.6834587e+01   5.1050547e+01   3.9893334e+01   1.0200839e+01   7.0819535e+00
   1.4571251e+02   9.3600475e+01   5.3879559e+01   3.9459623e+01   1.0144429e+01   7.1390473e+00
   1.4364227e+02   9.2721263e+01   5.5900657e+01   4.7993437e+01   1.0331096e+01   7.5744389e+00
   1.6837843e+02   8.0936720e+01   5.7646784e+01   5.1328381e+01   1.0464297e+01   7.7674537e+00
   1.5649945e+02   7.3475179e+01   5.6873813e+01   4.5469415e+01   1.1272030e+01   7.9291739e+00
   1.3134525e+02   6.4926895e+01   6.1583456e+01   5.0730360e+01   1.1803342e+01   8.1122930e+00
   1.3160279e+02   6.1710516e+01   6.4704660e+01   5.8712449e+01   1.2587293e+01   8.7874039e+00
   1.3482767e+02   6.0506535e+01   6.6646432e+01   5.3726476e+01   1.2565510e+01   8.8329139e+00
   1.1952763e+02   5.7688087e+01   7.4723927e+01   6.2123140e+01   1.3015786e+01   9.1668897e+00
   1.2311155e+02   5.9901151e+01   7.7822232e+01   7.5892665e+01   1.3982605e+01   1.0065170e+01
   1.1317287e+02   5.6213452e+01   8.4046010e+01   8.0292673e+01   1.4044393e+01   1.0131891e+01
   1.0748290e+02   5.4579140e+01   7.4134533e+01   8.1557677e+01   1.4037277e+01   1.0130859e+01
   9.7335704e+01   5.3126271e+01   8.7690468e+01   8.4502528e+01   1.5066498e+01   1.0467833e+01
   8.9583550e+01   5.2919164e+01   1.0390651e+02   1.1649013e+02   1.6501380e+01   1.1296710e+01
   8.3821498e+01   5.2013931e+01   1.0524775e+02   1.3354973e+02   1.6764696e+01   1.1593162e+01
   7.9870736e+01   5.4442425e+01   1.1601268e+02   1.8207250e+02   1.7126564e+01   1.1964295e+01
   7.9146020e+01   5.1987091e+01   1.3675501e+02   2.2775526e+02   1.8898042e+01   1.2162330e+01
   8.3240465e+01   4.5734332e+01   1.5390394e+02   2.8776394e+02   2.0181330e+01   1.3023376e+01
   7.1377181e+01   4.4966482e+01   1.5225320e+02   4.3983466e+02   1.9437216e+01   1.4195042e+01
   7.7789617e+01   4.4369248e+01   1.7244091e+02   5.2723601e+02   2.1751404e+01   1.4000298e+01
   7.7218572e+01   4.4541248e+01   2.6292744e+02   1.8321157e+03   2.3706754e+01   1.5232263e+01
   7.5550226e+01   4.4379548e+01   3.3560542e+02   3.8893379e+03   2.3669212e+01   1.5617148e+01
   6.6446730e+01   4.2167969e+01   2.5865372e+02   9.1899897e+02   2.4885185e+01   1.6250645e+01
   5.8700879e+01   4.1735142e+01   4.0441787e+02   4.3869874e+02   2.6166865e+01   1.6922015e+01
   6.7611571e+01   3.9547114e+01   4.8811619e+02   3.2321929e+02   2.7370235e+01   1.8608773e+01
   7.0534950e+01   4.0810246e+01   1.0054153e+03   2.7448865e+02   2.9020129e+01   1.9154924e+01
   7.7450347e+01   4.1264854e+01   2.2698511e+03   2.0029448e+02   3.0742352e+01   1.9556141e+01
   6.8745399e+01   3.8365342e+01   1.9426877e+03   1.8218002e+02   3.1656389e+01   2.1037663e+01
   6.2360770e+01   3.6891608e+01   1.1951071e+03   1.5602883e+02   3.3776719e+01   2.2045806e+01
   5.8987491e+01   3.5510873e+01   5.6724527e+02   1.4726867e+02   3.6546897e+01   2.2299278e+01
   6.1230651e+01   3.5886367e+01   3.8430393e+02   1.2952951e+02   4.0067510e+01   2.2437296e+01
   6.0714203e+01   3.6105717e+01   3.0457382e+02   1.1561399e+02   4.4265766e+01   2.4110325e+01
   6.6194903e+01   3.4920416e+01   2.6007953e+02   9.9672680e+01   4.5822452e+01   2.5340566e+01
   7.0135496e+01   3.4785254e+01   3.0340032e+02   9.4489983e+01   4.9369685e+01   2.7000302e+01
   6.2693789e+01   3.5059476e+01   2.7140514e+02   9.5493081e+01   5.5331466e+01   2.8101268e+01
   5.9625751e+01   3.5611649e+01   2.1635428e+02   9.8606738e+01   5.8125059e+01   2.9797820e+01
   5.8375803e+01   3.4630870e+01   1.9548079e+02   8.4691444e+01   6.5535617e+01   3.2033413e+01
   6.1227999e+01   3.3389396e+01   1.9549173e+02   7.5604635e+01   7.3693436e+01   3.4361493e+01
   5.6462766e+01   3.3877656e+01   1.7654497e+02   7.8354738e+01   8.9588769e+01   3.5781599e+01
   5.7046195e+01   3.3532347e+01   1.5995035e+02   7.5765027e+01   1.0136587e+02   3.9995971e+01
   5.8899282e+01   3.2451249e+01   1.4299926e+02   5.5312866e+01   1.2745698e+02   4.3898134e+01
   5.8404555e+01   3.2498987e+01   1.5174750e+02   6.1880880e+01   3.3117487e+01   1.9321144e+01
   5.6264337e+01   3.2261505e+01   1.7145844e+02   5.2877876e+01   1.2530791e+02   4.5010808e+01
   5.3922816e+01   3.1883776e+01   1.2151087e+02   5.6978126e+01   1.3990275e+02   5.0403905e+01
   5.3659466e+01   3.0204182e+01   1.1747823e+02   5.6624178e+01   1.7744872e+02   5.2816834e+01
   5.4661924e+01   3.0396281e+01   1.4922446e+02   5.0330814e+01   2.3144425e+02   5.8234247e+01
   5.3927688e+01   2.9892042e+01   1.1639773e+02   4.8993958e+01   3.2476548e+02   6.4178583e+01
   5.3309999e+01   2.9538056e+01   9.9178416e+01   4.7117347e+01   5.1960586e+02   7.0762649e+01
   5.2577781e+01   2.8736275e+01   9.8817932e+01   4.5700476e+01   1.4183024e+03   8.1695108e+01
   5.3114388e+01   2.7888755e+01   1.0301354e+02   4.5625976e+01   5.9508059e+02   9.5199399e+01
   5.2820494e+01   2.7650872e+01   8.9584825e+01   4.2746739e+01   4.0968336e+02   1.0355054e+02
   5.0886684e+01   2.7662676e+01   8.5799893e+01   4.3727053e+01   3.0958804e+02   1.2729367e+02
   4.8286153e+01   2.7620451e+01   9.8702500e+01   4.3065170e+01   2.1812857e+02   1.5267163e+02
   4.8802282e+01   2.7173768e+01   9.2168253e+01   4.1250230e+01   1.7471345e+02   2.1540609e+02
   4.9128957e+01   2.6882253e+01   8.8644109e+01   4.0360403e+01   1.5115459e+02   2.6720695e+02
   4.9745187e+01   2.6536374e+01   8.1839260e+01   3.9586320e+01   1.3116287e+02   4.4313550e+02
   5.0029649e+01   2.5806539e+01   8.6690408e+01   3.7631505e+01   1.1299704e+02   6.0693634e+02
   5.0789328e+01   2.5570557e+01   7.4846772e+01   3.6780968e+01   1.0406610e+02   8.1775990e+02
   4.9192575e+01   2.5244475e+01   6.9935542e+01   3.5728336e+01   9.5454844e+01   6.9868165e+02
   4.6760590e+01   2.4876737e+01   7.6286748e+01   3.4761380e+01   8.4940762e+01   4.0984508e+02
   4.6793534e+01   2.4320799e+01   7.4317850e+01   3.3833803e+01   7.8346904e+01   2.8543459e+02
   4.7529145e+01   2.4432911e+01   6.9731097e+01   3.3158944e+01   7.1547950e+01   2.2259152e+02
   4.5469476e+01   2.3972329e+01   6.6667383e+01   3.1954552e+01   6.9871715e+01   1.7097460e+02
   4.6261294e+01   2.3612459e+01   6.9790240e+01   3.1623090e+01   6.5870789e+01   1.3887782e+02
   4.6425478e+01   2.3100664e+01   6.9142397e+01   3.1187759e+01   5.9547019e+01   1.1743333e+02
   4.5668834e+01   2.2521261e+01   6.3055628e+01   3.0151387e+01   5.5181466e+01   9.6183217e+01
   4.5921907e+01   2.2008274e+01   6.2736205e+01   2.9190323e+01   5.0947608e+01   9.0660943e+01
   4.5367209e+01   2.1822571e+01   6.4698940e+01   2.9287671e+01   4.9729076e+01   8.0798409e+01
   4.4626585e+01   2.1673476e+01   6.5472202e+01   2.8890326e+01   4.6913913e+01   7.4607956e+01
   4.4431750e+01   2.1366768e+01   6.1862849e+01   2.9092486e+01   4.4198708e+01   6.8047685e+01
   4.3249874e+01   2.1209729e+01   5.9143310e+01   2.8534321e+01   4.4197058e+01   6.4132587e+01
   4.2659176e+01   2.0905104e+01   6.1747559e+01   2.7282456e+01   4.2356840e+01   5.9847791e+01
   4.2506775e+01   2.0757636e+01   5.7796376e+01   2.7286187e+01   4.0285598e+01   5.7582333e+01
   4.3276425e+01   2.0618387e+01   5.7478756e+01   2.6844820e+01   3.8353941e+01   5.3345621e+01
   4.2666206e+01   2.0232631e+01   5.5522262e+01   2.6439290e+01   3.6321467e+01   4.9053777e+01
   4.2128729e+01   1.9726665e+01   5.4422286e+01   2.5819278e+01   3.5074538e+01   4.7985819e+01
   4.2365661e+01   1.9467855e+01   5.3536408e+01   2.5161529e+01   3.4492859e+01   4.5742878e+01
   4.1455718e+01   1.9149306e+01   5.5188574e+01   2.4526278e+01   3.3390450e+01   4.2759221e+01
   4.0993717e+01   1.8969035e+01   5.4728736e+01   2.4378067e+01   3.2112061e+01   4.2325980e+01
   4.0810770e+01   1.8761426e+01   5.2450104e+01   2.3722741e+01   3.1020102e+01   3.9497285e+01
   4.0498936e+01   1.8485855e+01   5.2077198e+01   2.3024081e+01   2.9897655e+01   3.7789158e+01
   3.9888600e+01   1.8256960e+01   4.9848760e+01   2.2179516e+01   2.9077383e+01   3.5759646e+01
   3.9789778e+01   1.8085866e+01   5.0878621e+01   2.1921352e+01   2.8229215e+01   3.4915202e+01
   3.9414842e+01   1.7593620e+01   4.6816677e+01   2.1532854e+01   2.7622053e+01   3.3639204e+01
   3.9230199e+01   1.7222489e+01   4.8771241e+01   2.1060563e+01   2.7348341e+01   3.1571334e+01
   3.9601621e+01   1.6930607e+01   4.7221182e+01   2.0383614e+01   2.5958549e+01   3.0151748e+01
   3.8159806e+01   1.6414688e+01   4.9328553e+01   1.9974889e+01   2.5416214e+01   2.9507814e+01
   3.7693136e+01   1.6202810e+01   4.7736334e+01   1.9373621e+01   2.5284976e+01   2.9493225e+01
   3.7513623e+01   1.5999608e+01   4.6794455e+01   1.9078203e+01   2.4697456e+01   2.8556880e+01
   3.7273850e+01   1.5636087e+01   4.5641378e+01   1.8975625e+01   2.3667145e+01   2.7506511e+01
   3.7332437e+01   1.5519580e+01   4.5256086e+01   1.8212475e+01   2.2582518e+01   2.6327833e+01
   3.7143056e+01   1.5292865e+01   4.5087048e+01   1.8197944e+01   2.2424340e+01   2.5865761e+01
   3.6617582e+01   1.5026650e+01   4.4065027e+01   1.7981029e+01   2.2195294e+01   2.5839421e+01
   3.6384466e+01   1.4880514e+01   4.3089182e+01   1.8057652e+01   2.1612391e+01   2.4669418e+01
   3.6248615e+01   1.4845610e+01   4.3705054e+01   1.7784626e+01   2.0915116e+01   2.3832889e+01
   3.5712607e+01   1.4534702e+01   4.2801695e+01   1.7445464e+01   2.0403224e+01   2.2989357e+01
   3.5740700e+01   1.4460163e+01   4.2266481e+01   1.7275038e+01   1.9707244e+01   2.2549194e+01
   3.5175892e+01   1.4193527e+01   4.1579577e+01   1.7264839e+01   1.9125163e+01   2.2042783e+01
   3.4792072e+01   1.3770647e+01   4.1373019e+01   1.7104916e+01   1.8736133e+01   2.1087707e+01
