   4.4500000e+01   6.4517430e-12   8.8522406e-12   1.0690627e-13
   4.5000000e+01   5.5257929e-12   8.8519178e-12   9.4079156e-14
   4.5500000e+01   4.5930021e-12   8.8516678e-12   8.0314522e-14
   4.6000000e+01   4.2188438e-12   8.8514856e-12   7.5739293e-14
   4.6500000e+01   3.9890207e-12   8.8513236e-12   7.3495664e-14
   4.7000000e+01   4.1162282e-12   8.8511710e-12   7.7804544e-14
   4.7500000e+01   3.9693101e-12   8.8510001e-12   7.6944592e-14
   4.8000000e+01   3.6350947e-12   8.8508328e-12   7.2241796e-14
   4.8500000e+01   3.6742905e-12   8.8506854e-12   7.4836374e-14
   4.9000000e+01   3.6914241e-12   8.8505272e-12   7.7030129e-14
   4.9500000e+01   3.6128934e-12   8.8503596e-12   7.7217257e-14
   5.0000000e+01   3.4248969e-12   8.8501912e-12   7.4949420e-14
   5.0500000e+01   3.3187147e-12   8.8500325e-12   7.4340422e-14
   5.1000000e+01   3.2558984e-12   8.8498764e-12   7.4633982e-14
   5.1500000e+01   3.0579231e-12   8.8497190e-12   7.1710508e-14
   5.2000000e+01   2.8591198e-12   8.8495738e-12   6.8574414e-14
   5.2500000e+01   2.8944476e-12   8.8494409e-12   7.0983137e-14
   5.3000000e+01   3.0559140e-12   8.8492986e-12   7.6608965e-14
   5.3500000e+01   3.0152523e-12   8.8491328e-12   7.7250842e-14
   5.4000000e+01   2.7947968e-12   8.8489642e-12   7.3158675e-14
   5.4500000e+01   2.5380854e-12   8.8488130e-12   6.7866495e-14
   5.5000000e+01   2.5974461e-12   8.8486828e-12   7.0929928e-14
   5.5500000e+01   2.6053762e-12   8.8485407e-12   7.2642339e-14
   5.6000000e+01   2.4570647e-12   8.8483916e-12   6.9932234e-14
   5.6500000e+01   2.0976099e-12   8.8482534e-12   6.0930434e-14
   5.7000000e+01   1.9171153e-12   8.8481485e-12   5.6821937e-14
   5.7500000e+01   1.8450999e-12   8.8480573e-12   5.5790158e-14
   5.8000000e+01   1.7433486e-12   8.8479694e-12   5.3765731e-14
   5.8500000e+01   2.1003812e-12   8.8478877e-12   6.6056984e-14
   5.9000000e+01   1.0859871e-11   8.8477644e-12   3.4822681e-13
   5.9500000e+01   3.7935388e-11   8.8443374e-12   1.2399907e-12
   6.0000000e+01   5.6435445e-11   8.8007679e-12   1.8801108e-12
   6.0500000e+01   3.8881619e-11   8.6997763e-12   1.3199467e-12
   6.1000000e+01   1.1466567e-11   8.6495652e-12   3.9659813e-13
   6.1500000e+01   1.9269909e-12   8.6450178e-12   6.7893524e-14
   6.2000000e+01   1.6354632e-12   8.6448845e-12   5.8687925e-14
   6.2500000e+01   1.5550355e-12   8.6447849e-12   5.6824664e-14
   6.3000000e+01   1.5471956e-12   8.6446915e-12   5.7565358e-14
   6.3500000e+01   1.4964833e-12   8.6445957e-12   5.6681261e-14
   6.4000000e+01   1.4014207e-12   8.6445027e-12   5.4028310e-14
   6.4500000e+01   1.3633953e-12   8.6444183e-12   5.3492736e-14
   6.5000000e+01   1.3015697e-12   8.6443356e-12   5.1963319e-14
   6.5500000e+01   1.2849158e-12   8.6442575e-12   5.2191287e-14
   6.6000000e+01   1.3311655e-12   8.6441787e-12   5.5003209e-14
   6.6500000e+01   1.3617643e-12   8.6440912e-12   5.7230884e-14
   6.7000000e+01   1.3070908e-12   8.6439965e-12   5.5866038e-14
   6.7500000e+01   1.2623344e-12   8.6439062e-12   5.4862087e-14
   6.8000000e+01   1.2729628e-12   8.6438192e-12   5.6248723e-14
   6.8500000e+01   1.2053987e-12   8.6437276e-12   5.4146582e-14
   6.9000000e+01   1.1018945e-12   8.6436429e-12   5.0311709e-14
   6.9500000e+01   1.0931563e-12   8.6435696e-12   5.0727842e-14
   7.0000000e+01   1.0899058e-12   8.6434952e-12   5.1396734e-14
   7.0500000e+01   1.0140579e-12   8.6434188e-12   4.8589233e-14
   7.1000000e+01   9.8408245e-13   8.6433505e-12   4.7905865e-14
   7.1500000e+01   9.9971273e-13   8.6432841e-12   4.9438178e-14
   7.2000000e+01   1.0215170e-12   8.6432134e-12   5.1311401e-14
   7.2500000e+01   1.2469991e-12   8.6431373e-12   6.3616129e-14
   7.3000000e+01   1.3366016e-12   8.6430202e-12   6.9245034e-14
   7.3500000e+01   1.0834971e-12   8.6428815e-12   5.6997189e-14
   7.4000000e+01   9.7993748e-13   8.6427876e-12   5.2338026e-14
   7.4500000e+01   1.0658062e-12   8.6427083e-12   5.7789051e-14
   7.5000000e+01   1.3030014e-12   8.6426117e-12   7.1716051e-14
   7.5500000e+01   1.2444411e-12   8.6424630e-12   6.9519481e-14
   7.6000000e+01   9.6349052e-13   8.6423231e-12   5.4625772e-14
   7.6500000e+01   8.8907751e-13   8.6422368e-12   5.1152361e-14
   7.7000000e+01   8.9319276e-13   8.6421611e-12   5.2144178e-14
   7.7500000e+01   8.9964494e-13   8.6420825e-12   5.3287538e-14
   7.8000000e+01   9.0679847e-13   8.6420003e-12   5.4490293e-14
   7.8500000e+01   9.7818254e-13   8.6419144e-12   5.9626968e-14
   7.9000000e+01   1.1258573e-12   8.6418116e-12   6.9611642e-14
   7.9500000e+01   1.8101482e-12   8.6416714e-12   1.1351419e-13
   8.0000000e+01   5.8817687e-12   8.6412986e-12   3.7406232e-13
   8.0500000e+01   1.1188132e-11   8.6372496e-12   7.2153364e-13
   8.1000000e+01   1.3095645e-11   8.6221677e-12   8.5635232e-13
   8.1500000e+01   1.4771888e-11   8.6008782e-12   9.7938254e-13
   8.2000000e+01   1.0692601e-11   8.5729523e-12   7.1871240e-13
   8.2500000e+01   3.5219598e-12   8.5578757e-12   2.3998099e-13
   8.3000000e+01   7.2005471e-13   8.5561932e-12   4.9732967e-14
   8.3500000e+01   5.8166058e-13   8.5561209e-12   4.0719384e-14
   8.4000000e+01   5.3618675e-13   8.5560724e-12   3.8042330e-14
   8.4500000e+01   5.8731019e-13   8.5560302e-12   4.2228466e-14
   8.5000000e+01   7.1513502e-13   8.5559780e-12   5.2105106e-14
   8.5500000e+01   9.2471614e-13   8.5558987e-12   6.8268973e-14
   8.6000000e+01   8.9161862e-13   8.5557625e-12   6.6693795e-14
   8.6500000e+01   6.6030527e-13   8.5556326e-12   5.0039339e-14
   8.7000000e+01   6.0943178e-13   8.5555594e-12   4.6786653e-14
   8.7500000e+01   6.5418350e-13   8.5554954e-12   5.0874079e-14
   8.8000000e+01   8.0296899e-13   8.5554198e-12   6.3250837e-14
   8.8500000e+01   1.0009310e-12   8.5553029e-12   7.9857004e-14
   8.9000000e+01   1.3838249e-12   8.5551165e-12   1.1181568e-13
   8.9500000e+01   5.1321659e-12   8.5547512e-12   4.1995869e-13
   9.0000000e+01   1.7358624e-11   8.5495956e-12   1.4383931e-12
   9.0500000e+01   2.6695353e-11   8.4888808e-12   2.2398906e-12
   9.1000000e+01   1.9437550e-11   8.3398167e-12   1.6513318e-12
   9.1500000e+01   6.5154723e-12   8.2576688e-12   5.6042000e-13
   9.2000000e+01   1.8656277e-12   8.2481549e-12   1.6245803e-13
   9.2500000e+01   1.4067376e-12   8.2473549e-12   1.2400857e-13
   9.3000000e+01   1.0398659e-12   8.2468887e-12   9.2792458e-14
   9.3500000e+01   6.8079027e-13   8.2466277e-12   6.1492197e-14
   9.4000000e+01   6.9095607e-13   8.2465131e-12   6.3168917e-14
   9.4500000e+01   7.0023573e-13   8.2463921e-12   6.4791631e-14
   9.5000000e+01   6.2478120e-13   8.2462648e-12   5.8505931e-14
   9.5500000e+01   7.4475945e-13   8.2461611e-12   7.0576680e-14
   9.6000000e+01   8.3587383e-13   8.2460101e-12   8.0155898e-14
   9.6500000e+01   1.5507989e-12   8.2458153e-12   1.5047917e-13
   9.7000000e+01   3.5963600e-12   8.2451287e-12   3.5309139e-13
   9.7500000e+01   4.6186135e-12   8.2413476e-12   4.5879203e-13
   9.8000000e+01   3.0817981e-12   8.2349600e-12   3.0971783e-13
   9.8500000e+01   1.2653629e-12   8.2320473e-12   1.2865086e-13
   9.9000000e+01   9.3935396e-13   8.2315447e-12   9.6614109e-14
   9.9500000e+01   1.0385888e-12   8.2312612e-12   1.0805552e-13
   1.0000000e+02   9.1633308e-13   8.2309065e-12   9.6433380e-14
   1.0050000e+02   5.7581817e-13   8.2306241e-12   6.1292736e-14
   1.0100000e+02   3.9122354e-13   8.2305100e-12   4.2118941e-14
   1.0150000e+02   3.3197735e-13   8.2304561e-12   3.6146745e-14
   1.0200000e+02   3.2001264e-13   8.2304164e-12   3.5238375e-14
   1.0250000e+02   3.3152940e-13   8.2303787e-12   3.6918051e-14
   1.0300000e+02   2.9708992e-13   8.2303373e-12   3.3454369e-14
   1.0350000e+02   2.8777294e-13   8.2303033e-12   3.2767519e-14
   1.0400000e+02   4.3872624e-13   8.2302707e-12   5.0512241e-14
   1.0450000e+02   6.7532562e-13   8.2301932e-12   7.8615219e-14
   1.0500000e+02   6.8956448e-13   8.2300054e-12   8.1159596e-14
   1.0550000e+02   4.7831147e-13   8.2298053e-12   5.6915271e-14
   1.0600000e+02   3.4277642e-13   8.2297069e-12   4.1234778e-14
   1.0650000e+02   4.0061806e-13   8.2296553e-12   4.8719166e-14
   1.0700000e+02   6.2157850e-13   8.2295832e-12   7.6412432e-14
   1.0750000e+02   5.5842777e-13   8.2294058e-12   6.9393071e-14
   1.0800000e+02   3.3960579e-13   8.2292595e-12   4.2656755e-14
   1.0850000e+02   2.8355088e-13   8.2292042e-12   3.5998975e-14
   1.0900000e+02   2.7534250e-13   8.2291649e-12   3.5331476e-14
   1.0950000e+02   2.7371261e-13   8.2291269e-12   3.5497349e-14
   1.1000000e+02   2.5359485e-13   8.2290887e-12   3.3238204e-14
   1.1050000e+02   2.5142468e-13   8.2290551e-12   3.3303097e-14
   1.1100000e+02   2.7100172e-13   8.2290214e-12   3.6275397e-14
   1.1150000e+02   2.6720756e-13   8.2289814e-12   3.6144006e-14
   1.1200000e+02   2.5792001e-13   8.2289417e-12   3.5253658e-14
   1.1250000e+02   2.7756247e-13   8.2289040e-12   3.8335038e-14
   1.1300000e+02   2.7575445e-13   8.2288593e-12   3.8482057e-14
   1.1350000e+02   2.5078648e-13   8.2288143e-12   3.5361055e-14
   1.1400000e+02   2.3352467e-13   8.2287764e-12   3.3267807e-14
   1.1450000e+02   2.1849496e-13   8.2287427e-12   3.1447655e-14
   1.1500000e+02   2.1815618e-13   8.2287127e-12   3.1721604e-14
   1.1550000e+02   2.3537705e-13   8.2286821e-12   3.4576257e-14
   1.1600000e+02   2.2569007e-13   8.2286458e-12   3.3491781e-14
   1.1650000e+02   2.0513333e-13   8.2286117e-12   3.0751037e-14
   1.1700000e+02   2.1972766e-13   8.2285830e-12   3.3273005e-14
   1.1750000e+02   4.2963363e-13   8.2285493e-12   6.5716666e-14
   1.1800000e+02   6.3479295e-13   8.2284181e-12   9.8076656e-14
   1.1850000e+02   4.8913820e-13   8.2281259e-12   7.6332230e-14
   1.1900000e+02   3.7800069e-13   8.2279488e-12   5.9579718e-14
   1.1950000e+02   9.5325151e-13   8.2278410e-12   1.5175034e-13
   1.2000000e+02   1.4633177e-12   8.2271413e-12   2.3526868e-13
   1.2050000e+02   1.0744752e-12   8.2254591e-12   1.7446662e-13
   1.2100000e+02   3.9346639e-13   8.2245339e-12   6.4521042e-14
   1.2150000e+02   1.9242474e-13   8.2244074e-12   3.1865438e-14
   1.2200000e+02   1.8942081e-13   8.2243765e-12   3.1676669e-14
   1.2250000e+02   1.9678526e-13   8.2243460e-12   3.3231120e-14
   1.2300000e+02   1.9512118e-13   8.2243124e-12   3.3272494e-14
   1.2350000e+02   1.7855770e-13   8.2242788e-12   3.0745114e-14
   1.2400000e+02   1.7161988e-13   8.2242501e-12   2.9838012e-14
   1.2450000e+02   1.6881595e-13   8.2242230e-12   2.9635269e-14
   1.2500000e+02   1.5425187e-13   8.2241963e-12   2.7340562e-14
   1.2550000e+02   1.3961745e-13   8.2241736e-12   2.4985436e-14
   1.2600000e+02   1.4037890e-13   8.2241546e-12   2.5363433e-14
   1.2650000e+02   1.4975072e-13   8.2241350e-12   2.7316371e-14
   1.2700000e+02   1.6247058e-13   8.2241124e-12   2.9920286e-14
   1.2750000e+02   1.5611957e-13   8.2240851e-12   2.9025149e-14
   1.2800000e+02   1.4569358e-13   8.2240595e-12   2.7344684e-14
   1.2850000e+02   1.4962290e-13   8.2240368e-12   2.8348847e-14
   1.2900000e+02   1.3903064e-13   8.2240124e-12   2.6591464e-14
   1.2950000e+02   1.3023938e-13   8.2239909e-12   2.5145375e-14
   1.3000000e+02   1.3592649e-13   8.2239717e-12   2.6490724e-14
   1.3050000e+02   1.4531028e-13   8.2239503e-12   2.8585772e-14
   1.3100000e+02   1.5490860e-13   8.2239255e-12   3.0759766e-14
   1.3150000e+02   1.5353484e-13   8.2238967e-12   3.0772200e-14
   1.3200000e+02   1.7205345e-13   8.2238679e-12   3.4805624e-14
   1.3250000e+02   3.0480475e-13   8.2238311e-12   6.2234707e-14
   1.3300000e+02   3.6675664e-13   8.2237134e-12   7.5579555e-14
   1.3350000e+02   2.3544351e-13   8.2235397e-12   4.8968768e-14
   1.3400000e+02   1.5915018e-13   8.2234668e-12   3.3406925e-14
   1.3450000e+02   2.0182144e-13   8.2234329e-12   4.2754760e-14
   1.3500000e+02   3.4005163e-13   8.2233773e-12   7.2701082e-14
   1.3550000e+02   3.5760154e-13   8.2232166e-12   7.7155232e-14
   1.3600000e+02   2.1606112e-13   8.2230356e-12   4.7043959e-14
   1.3650000e+02   1.4813571e-13   8.2229684e-12   3.2549147e-14
   1.3700000e+02   1.4957777e-13   8.2229362e-12   3.3165841e-14
   1.3750000e+02   1.3310147e-13   8.2229027e-12   2.9781219e-14
   1.3800000e+02   1.1573321e-13   8.2228757e-12   2.6130337e-14
   1.3850000e+02   1.1395905e-13   8.2228550e-12   2.5963010e-14
   1.3900000e+02   1.1868449e-13   8.2228345e-12   2.7284204e-14
   1.3950000e+02   1.2172036e-13   8.2228119e-12   2.8234732e-14
   1.4000000e+02   1.1541064e-13   8.2227876e-12   2.7012301e-14
   1.4050000e+02   1.1660148e-13   8.2227654e-12   2.7536408e-14
   1.4100000e+02   1.6928486e-13   8.2227424e-12   4.0336776e-14
   1.4150000e+02   2.0817997e-13   8.2226929e-12   5.0048871e-14
   1.4200000e+02   1.5460992e-13   8.2226168e-12   3.7502269e-14
   1.4250000e+02   1.1737012e-13   8.2225740e-12   2.8723359e-14
   1.4300000e+02   1.1854560e-13   8.2225489e-12   2.9269368e-14
   1.4350000e+02   1.1685197e-13   8.2225229e-12   2.9107643e-14
   1.4400000e+02   1.1677178e-13   8.2224971e-12   2.9345731e-14
   1.4450000e+02   1.2025352e-13   8.2224709e-12   3.0488351e-14
   1.4500000e+02   1.6971113e-13   8.2224427e-12   4.3407892e-14
   1.4550000e+02   2.6117518e-13   8.2223854e-12   6.7391598e-14
   1.4600000e+02   2.6086435e-13   8.2222473e-12   6.7904321e-14
   1.4650000e+02   1.6562752e-13   8.2221071e-12   4.3492808e-14
   1.4700000e+02   1.2496578e-13   8.2220496e-12   3.3103342e-14
   1.4750000e+02   1.3181721e-13   8.2220162e-12   3.5224294e-14
   1.4800000e+02   1.2921063e-13   8.2219785e-12   3.4829849e-14
   1.4850000e+02   1.2426234e-13   8.2219416e-12   3.3788573e-14
   1.4900000e+02   1.5865162e-13   8.2219069e-12   4.3515674e-14
   1.4950000e+02   2.0734535e-13   8.2218493e-12   5.7366768e-14
   1.5000000e+02   2.2143145e-13   8.2217493e-12   6.1796571e-14
   1.5050000e+02   2.3176630e-13   8.2216332e-12   6.5242190e-14
   1.5100000e+02   1.8302882e-13   8.2215037e-12   5.1969098e-14
   1.5150000e+02   1.3843082e-13   8.2214216e-12   3.9646086e-14
   1.5200000e+02   1.2035087e-13   8.2213738e-12   3.4765864e-14
   1.5250000e+02   1.0385801e-13   8.2213370e-12   3.0260399e-14
   1.5300000e+02   9.5390714e-14   8.2213092e-12   2.8032782e-14
   1.5350000e+02   1.1373588e-13   8.2212853e-12   3.3711478e-14
   1.5400000e+02   1.9942540e-13   8.2212507e-12   5.9617779e-14
   1.5450000e+02   2.1658417e-13   8.2211427e-12   6.5302821e-14
   1.5500000e+02   1.3162643e-13   8.2210130e-12   4.0027019e-14
   1.5550000e+02   8.5077337e-14   8.2209643e-12   2.6092998e-14
   1.5600000e+02   8.5130541e-14   8.2209436e-12   2.6332412e-14
   1.5650000e+02   8.1148692e-14   8.2209225e-12   2.5314955e-14
   1.5700000e+02   7.1125612e-14   8.2209030e-12   2.2377283e-14
   1.5750000e+02   6.7262548e-14   8.2208878e-12   2.1342033e-14
   1.5800000e+02   9.2952199e-14   8.2208739e-12   2.9743960e-14
   1.5850000e+02   1.3842501e-13   8.2208470e-12   4.4671023e-14
   1.5900000e+02   1.2401612e-13   8.2207863e-12   4.0360579e-14
   1.5950000e+02   8.8100772e-14   8.2207368e-12   2.8914961e-14
   1.6000000e+02   8.2241612e-14   8.2207113e-12   2.7220368e-14
   1.6050000e+02   8.0263445e-14   8.2206888e-12   2.6790177e-14
   1.6100000e+02   8.0444359e-14   8.2206670e-12   2.7077265e-14
   1.6150000e+02   8.0156112e-14   8.2206447e-12   2.7207795e-14
   1.6200000e+02   8.4796751e-14   8.2206222e-12   2.9025491e-14
   1.6250000e+02   1.0167961e-13   8.2205966e-12   3.5097335e-14
   1.6300000e+02   1.0732910e-13   8.2205591e-12   3.7358893e-14
   1.6350000e+02   9.5500179e-14   8.2205167e-12   3.3520723e-14
   1.6400000e+02   1.1393687e-13   8.2204825e-12   4.0327622e-14
   1.6450000e+02   1.8952061e-13   8.2204330e-12   6.7642633e-14
   1.6500000e+02   1.9658110e-13   8.2202939e-12   7.0750289e-14
   1.6550000e+02   1.2347609e-13   8.2201416e-12   4.4811393e-14
   1.6600000e+02   9.1671066e-14   8.2200806e-12   3.3547007e-14
   1.6650000e+02   1.2998941e-13   8.2200463e-12   4.7966970e-14
   1.6700000e+02   2.1732158e-13   8.2199764e-12   8.0862464e-14
   1.6750000e+02   2.0013102e-13   8.2197775e-12   7.5087110e-14
   1.6800000e+02   1.0806534e-13   8.2196060e-12   4.0882870e-14
   1.6850000e+02   7.2447038e-14   8.2195552e-12   2.7636103e-14
   1.6900000e+02   6.7052184e-14   8.2195319e-12   2.5790965e-14
   1.6950000e+02   6.1512860e-14   8.2195117e-12   2.3857034e-14
   1.7000000e+02   5.8349625e-14   8.2194944e-12   2.2818227e-14
   1.7050000e+02   6.2778674e-14   8.2194786e-12   2.4754081e-14
   1.7100000e+02   6.6741786e-14   8.2194599e-12   2.6535113e-14
   1.7150000e+02   6.7520814e-14   8.2194385e-12   2.7067424e-14
   1.7200000e+02   6.3753085e-14   8.2194162e-12   2.5768809e-14
   1.7250000e+02   6.5707242e-14   8.2193960e-12   2.6778616e-14
   1.7300000e+02   8.1363037e-14   8.2193742e-12   3.3433489e-14
   1.7350000e+02   8.0960889e-14   8.2193402e-12   3.3543430e-14
   1.7400000e+02   6.3342604e-14   8.2193060e-12   2.6460853e-14
   1.7450000e+02   5.7786366e-14   8.2192847e-12   2.4339250e-14
   1.7500000e+02   5.4016291e-14   8.2192667e-12   2.2939223e-14
   1.7550000e+02   5.9350990e-14   8.2192507e-12   2.5412789e-14
   1.7600000e+02   6.6585978e-14   8.2192310e-12   2.8745903e-14
   1.7650000e+02   6.4386624e-14   8.2192059e-12   2.8025677e-14
   1.7700000e+02   5.6737985e-14   8.2191820e-12   2.4900049e-14
   1.7750000e+02   5.6306705e-14   8.2191631e-12   2.4914424e-14
   1.7800000e+02   5.4843718e-14   8.2191443e-12   2.4467003e-14
   1.7850000e+02   5.1262788e-14   8.2191261e-12   2.3057809e-14
   1.7900000e+02   1.6284073e-13   8.2191099e-12   7.3848152e-14
   1.7950000e+02   6.2748040e-13   8.2189440e-12   2.8690391e-13
   1.8000000e+02   1.0136991e-12   8.2164398e-12   4.6730893e-13
   1.8050000e+02   7.5645472e-13   8.2097926e-12   3.5158942e-13
   1.8100000e+02   2.4677605e-13   8.2060275e-12   1.1564127e-13
   1.8150000e+02   5.7845455e-14   8.2056201e-12   2.7329729e-14
   1.8200000e+02   5.1238769e-14   8.2055973e-12   2.4407334e-14
   1.8250000e+02   4.8864372e-14   8.2055792e-12   2.3467614e-14
   1.8300000e+02   4.8376457e-14   8.2055624e-12   2.3424220e-14
   1.8350000e+02   5.0029236e-14   8.2055457e-12   2.4423560e-14
   1.8400000e+02   5.5102110e-14   8.2055275e-12   2.7121080e-14
   1.8450000e+02   5.5022736e-14   8.2055051e-12   2.7304505e-14
   1.8500000e+02   5.2177301e-14   8.2054824e-12   2.6105193e-14
   1.8550000e+02   5.4223143e-14   8.2054616e-12   2.7351620e-14
   1.8600000e+02   5.2204973e-14   8.2054388e-12   2.6549922e-14
   1.8650000e+02   4.7122013e-14   8.2054173e-12   2.4161744e-14
   1.8700000e+02   4.8027263e-14   8.2053996e-12   2.4828213e-14
   1.8750000e+02   5.2565417e-14   8.2053808e-12   2.7397511e-14
   1.8800000e+02   5.3868701e-14   8.2053579e-12   2.8307477e-14
   1.8850000e+02   4.9759803e-14   8.2053335e-12   2.6363152e-14
   1.8900000e+02   4.3847717e-14   8.2053123e-12   2.3421792e-14
