   1.0000000e+00   4.1924435e+07   8.6881660e+02  -1.6277672e+02  -1.6557018e+02
   1.0139114e+00   4.0968417e+07   8.2419199e+02  -1.6228960e+02  -1.6508397e+02
   1.0280163e+00   4.0041393e+07   7.8061482e+02  -1.6182164e+02  -1.6461691e+02
   1.0423174e+00   3.9142222e+07   7.3803796e+02  -1.6137227e+02  -1.6416844e+02
   1.0568175e+00   3.8269813e+07   6.9641629e+02  -1.6094097e+02  -1.6373802e+02
   1.0715193e+00   3.7422115e+07   6.5568912e+02  -1.6053141e+02  -1.6332933e+02
   1.0864256e+00   3.6598265e+07   6.1581967e+02  -1.6014281e+02  -1.6294159e+02
   1.1015393e+00   3.5798249e+07   5.7678572e+02  -1.5977082e+02  -1.6257044e+02
   1.1168632e+00   3.5021144e+07   5.3854955e+02  -1.5941500e+02  -1.6221545e+02
   1.1324004e+00   3.4266069e+07   5.0107516e+02  -1.5907493e+02  -1.6187620e+02
   1.1481536e+00   3.3531336e+07   4.6431649e+02  -1.5875473e+02  -1.6155681e+02
   1.1641260e+00   3.2816142e+07   4.2824280e+02  -1.5845429e+02  -1.6125717e+02
   1.1803206e+00   3.2120627e+07   3.9283605e+02  -1.5816849e+02  -1.6097215e+02
   1.1967405e+00   3.1444048e+07   3.5806627e+02  -1.5789700e+02  -1.6070142e+02
   1.2133889e+00   3.0785699e+07   3.2390488e+02  -1.5763948e+02  -1.6044467e+02
   1.2302688e+00   3.0144046e+07   2.9031636e+02  -1.5739940e+02  -1.6020533e+02
   1.2473835e+00   2.9518316e+07   2.5727595e+02  -1.5717726e+02  -1.5998392e+02
   1.2647363e+00   2.8908947e+07   2.2476991e+02  -1.5696823e+02  -1.5977560e+02
   1.2823306e+00   2.8315345e+07   1.9277447e+02  -1.5677203e+02  -1.5958010e+02
   1.3001696e+00   2.7736940e+07   1.6126699e+02  -1.5658842e+02  -1.5939718e+02
   1.3182567e+00   2.7172267e+07   1.3022145e+02  -1.5642199e+02  -1.5923143e+02
   1.3365955e+00   2.6620506e+07   9.9619039e+01  -1.5627441e+02  -1.5908451e+02
   1.3551894e+00   2.6082468e+07   6.9447636e+01  -1.5613873e+02  -1.5894947e+02
   1.3740420e+00   2.5557671e+07   3.9688426e+01  -1.5601471e+02  -1.5882608e+02
   1.3931568e+00   2.5045659e+07   1.0323477e+01  -1.5590216e+02  -1.5871414e+02
   1.4125375e+00   2.4545231e+07   1.8663725e+01  -1.5580438e+02   2.1383033e+01
   1.4321879e+00   2.4055565e+07   4.7285924e+01  -1.5572330e+02   2.1463526e+01
   1.4521116e+00   2.3577497e+07   7.5558203e+01  -1.5565312e+02   2.1533138e+01
   1.4723125e+00   2.3110639e+07   1.0349541e+02  -1.5559366e+02   2.1592044e+01
   1.4927944e+00   2.2654619e+07   1.3111170e+02  -1.5554475e+02   2.1640415e+01
   1.5135612e+00   2.2208460e+07   1.5841610e+02  -1.5551006e+02   2.1674585e+01
   1.5346170e+00   2.1771339e+07   1.8541472e+02  -1.5549270e+02   2.1691440e+01
   1.5559656e+00   2.1344099e+07   2.1212661e+02  -1.5548542e+02   2.1698234e+01
   1.5776113e+00   2.0926426e+07   2.3856341e+02  -1.5548807e+02   2.1695116e+01
