  -2.3013997e+03  -1.0000000e+02   1.0757804e+03
  -2.3000888e+03  -9.9800000e+01   1.0744872e+03
  -2.2987675e+03  -9.9600000e+01   1.0731956e+03
  -2.2974358e+03  -9.9400000e+01   1.0719054e+03
  -2.2960937e+03  -9.9200000e+01   1.0706167e+03
  -2.2947411e+03  -9.9000000e+01   1.0693295e+03
  -2.2933780e+03  -9.8800000e+01   1.0680438e+03
  -2.2920044e+03  -9.8600000e+01   1.0667597e+03
  -2.2906202e+03  -9.8400000e+01   1.0654770e+03
  -2.2892254e+03  -9.8200000e+01   1.0641959e+03
  -2.2878200e+03  -9.8000000e+01   1.0629164e+03
  -2.2864039e+03  -9.7800000e+01   1.0616384e+03
  -2.2849771e+03  -9.7600000e+01   1.0603619e+03
  -2.2835396e+03  -9.7400000e+01   1.0590871e+03
  -2.2820913e+03  -9.7200000e+01   1.0578138e+03
  -2.2806322e+03  -9.7000000e+01   1.0565421e+03
  -2.2791623e+03  -9.6800000e+01   1.0552719e+03
  -2.2776815e+03  -9.6600000e+01   1.0540034e+03
  -2.2761898e+03  -9.6400000e+01   1.0527365e+03
  -2.2746871e+03  -9.6200000e+01   1.0514712e+03
  -2.2731735e+03  -9.6000000e+01   1.0502076e+03
  -2.2716489e+03  -9.5800000e+01   1.0489455e+03
  -2.2701133e+03  -9.5600000e+01   1.0476851e+03
  -2.2685666e+03  -9.5400000e+01   1.0464264e+03
  -2.2670088e+03  -9.5200000e+01   1.0451694e+03
  -2.2654399e+03  -9.5000000e+01   1.0439140e+03
  -2.2638598e+03  -9.4800000e+01   1.0426602e+03
  -2.2622685e+03  -9.4600000e+01   1.0414082e+03
  -2.2606659e+03  -9.4400000e+01   1.0401579e+03
  -2.2590521e+03  -9.4200000e+01   1.0389093e+03
  -2.2574270e+03  -9.4000000e+01   1.0376623e+03
  -2.2557906e+03  -9.3800000e+01   1.0364172e+03
  -2.2541428e+03  -9.3600000e+01   1.0351737e+03
  -2.2524836e+03  -9.3400000e+01   1.0339320e+03
  -2.2508130e+03  -9.3200000e+01   1.0326921e+03
  -2.2491309e+03  -9.3000000e+01   1.0314539e+03
  -2.2474373e+03  -9.2800000e+01   1.0302175e+03
  -2.2457322e+03  -9.2600000e+01   1.0289829e+03
  -2.2440155e+03  -9.2400000e+01   1.0277500e+03
  -2.2422872e+03  -9.2200000e+01   1.0265190e+03
  -2.2405473e+03  -9.2000000e+01   1.0252898e+03
  -2.2387957e+03  -9.1800000e+01   1.0240624e+03
  -2.2370324e+03  -9.1600000e+01   1.0228369e+03
  -2.2352574e+03  -9.1400000e+01   1.0216131e+03
  -2.2334707e+03  -9.1200000e+01   1.0203913e+03
  -2.2316721e+03  -9.1000000e+01   1.0191713e+03
