   4.0000000e+02   2.3294970e+01  -4.4507795e+01
   4.0606061e+02   2.3330662e+01  -4.3245673e+01
   4.1212122e+02   2.3163264e+01  -4.2190989e+01
   4.1818182e+02   2.3131353e+01  -4.1461781e+01
   4.2424243e+02   2.3176996e+01  -4.0371445e+01
   4.3030304e+02   2.3207357e+01  -3.9681718e+01
   4.3636365e+02   2.3148810e+01  -3.8670957e+01
   4.4242426e+02   2.3232616e+01  -3.7742559e+01
   4.4848486e+02   2.3357139e+01  -3.6251874e+01
   4.5454544e+02   2.3373576e+01  -3.5761046e+01
   4.6060605e+02   2.3406514e+01  -3.4792668e+01
   4.6666666e+02   2.3405859e+01  -3.3974287e+01
   4.7272726e+02   2.3435074e+01  -3.2911955e+01
   4.7878787e+02   2.3536526e+01  -3.2676089e+01
   4.8484848e+02   2.3722530e+01  -3.1352433e+01
   4.9090909e+02   2.3924670e+01  -3.0521316e+01
   4.9696970e+02   2.3880823e+01  -2.9936554e+01
   5.0303030e+02   2.3942952e+01  -2.9214425e+01
   5.0909091e+02   2.4079164e+01  -2.8443367e+01
   5.1515149e+02   2.4048257e+01  -2.8036907e+01
   5.2121210e+02   2.4222617e+01  -2.6613199e+01
   5.2727271e+02   2.4251399e+01  -2.6779042e+01
   5.3333331e+02   2.4317612e+01  -2.5306349e+01
   5.3939392e+02   2.4418433e+01  -2.4689011e+01
   5.4545453e+02   2.4503790e+01  -2.3923909e+01
   5.5151514e+02   2.4885446e+01  -2.3132951e+01
   5.5757574e+02   2.4971573e+01  -2.2445235e+01
   5.6363635e+02   2.5055729e+01  -2.1487311e+01
   5.6969696e+02   2.5284147e+01  -2.0777110e+01
   5.7575757e+02   2.5292884e+01  -1.9766788e+01
   5.8181818e+02   2.5504093e+01  -1.9009744e+01
   5.8787878e+02   2.5504427e+01  -1.7988874e+01
   5.9393939e+02   2.5917163e+01  -1.7500711e+01
   6.0000000e+02   2.5922494e+01  -1.6497815e+01
   6.0606061e+02   2.6119122e+01  -1.6458865e+01
   6.1212122e+02   2.6260542e+01  -1.5674595e+01
   6.1818182e+02   2.6410001e+01  -1.5193574e+01
   6.2424243e+02   2.6459453e+01  -1.4194634e+01
   6.3030304e+02   2.6774766e+01  -1.4054463e+01
   6.3636365e+02   2.6794532e+01  -1.3261157e+01
   6.4242426e+02   2.7356418e+01  -1.1757082e+01
   6.4848486e+02   2.7457383e+01  -1.2109902e+01
   6.5454547e+02   2.7725110e+01  -1.1156273e+01
   6.6060608e+02   2.7976482e+01  -1.0681925e+01
   6.6666669e+02   2.8030639e+01  -9.1904418e+00
   6.7272729e+02   2.8457578e+01  -9.5995936e+00
   6.7878790e+02   2.8674780e+01  -8.6508659e+00
   6.8484851e+02   2.9022921e+01  -7.5049895e+00
   6.9090912e+02   2.9659598e+01  -6.8914499e+00
   6.9696973e+02   2.9827999e+01  -6.6606270e+00
   7.0303027e+02   3.0272930e+01  -6.7895708e+00
   7.0909088e+02   3.0322503e+01  -5.8479538e+00
   7.1515149e+02   3.0639231e+01  -5.3679248e+00
   7.2121210e+02   3.1223712e+01  -4.3746121e+00
   7.2727271e+02   3.1774215e+01  -4.7202285e+00
   7.3333331e+02   3.2034936e+01  -3.6609985e+00
   7.3939392e+02   3.2352331e+01  -2.8583513e+00
   7.4545453e+02   3.2837227e+01  -3.0527308e+00
   7.5151514e+02   3.3196505e+01  -1.2318726e+00
   7.5757574e+02   3.3786118e+01  -1.6962168e+00
   7.6363635e+02   3.4096764e+01  -1.2512919e+00
   7.6969696e+02   3.5078013e+01  -4.4591662e-01
   7.7575757e+02   3.5641462e+01   1.3971409e+00
   7.8181818e+02   3.6361425e+01  -7.4346470e-01
   7.8787878e+02   3.7703368e+01   9.9532234e-01
   7.9393939e+02   3.8467221e+01   9.4068391e-01
   8.0000000e+02   3.9987869e+01  -5.6056156e-01
   8.0606061e+02   4.0811310e+01   3.5332117e+00
   8.1212122e+02   4.2431902e+01   2.0415604e+00
   8.1818182e+02   4.3686595e+01   1.2577727e+00
   8.2424243e+02   4.7274873e+01   3.4115969e-01
   8.3030304e+02   4.0000287e+01  -2.4611535e+01
   8.3636365e+02   5.3466875e+01   2.8817485e+00
   8.4242426e+02   6.6622903e+01   1.4969824e+01
   8.4848486e+02   5.8128631e+01   2.1026224e+02
   8.5454547e+02   4.9002114e+01   1.8908684e+02
   8.6060608e+02   4.4534196e+01   1.8876274e+02
   8.6666669e+02   4.3874012e+01   1.8872929e+02
   8.7272729e+02   4.1658586e+01   1.9219622e+02
   8.7878790e+02   4.0980975e+01   1.9256267e+02
   8.8484851e+02   4.0297475e+01   1.9402578e+02
   8.9090912e+02   3.8952839e+01   1.9472129e+02
   8.9696973e+02   3.8021860e+01   1.9175229e+02
   9.0303027e+02   3.6576100e+01   1.9102036e+02
   9.0909088e+02   3.6186528e+01   1.9259435e+02
   9.1515149e+02   3.5525302e+01   1.9483613e+02
   9.2121210e+02   3.4826328e+01   1.9400671e+02
   9.2727271e+02   3.4171650e+01   1.9269234e+02
   9.3333331e+02   3.3332321e+01   1.9328935e+02
   9.3939392e+02   3.2660783e+01   1.9347660e+02
   9.4545453e+02   3.1945620e+01   1.9555181e+02
   9.5151514e+02   3.1494844e+01   1.9458677e+02
   9.5757574e+02   3.0885672e+01   1.9481706e+02
   9.6363635e+02   3.0595715e+01   1.9523746e+02
   9.6969696e+02   3.0242805e+01   1.9577852e+02
   9.7575757e+02   2.9809282e+01   1.9661150e+02
   9.8181818e+02   2.9592600e+01   1.9716716e+02
   9.8787878e+02   2.9272033e+01   1.9708837e+02
   9.9393939e+02   2.8907243e+01   1.9846136e+02
   1.0000000e+03   2.8354198e+01   1.9873363e+02
