  -5.3760405e+01  -4.7744049e+01  -4.4902001e+01  -4.8604760e+01  -4.8316747e+01  -4.7949712e+01
  -4.4660891e+01  -4.7012240e+01  -5.3272011e+01  -4.8000529e+01  -4.6780688e+01  -4.7233029e+01
  -5.4634755e+01  -4.7426141e+01  -4.9754333e+01  -4.5686675e+01  -4.7432459e+01  -4.7355504e+01
  -4.7837799e+01  -4.7097770e+01  -4.8516490e+01  -4.9293736e+01  -4.5886660e+01  -4.6707886e+01
  -4.9229523e+01  -4.9881343e+01  -5.2615897e+01  -4.4264000e+01  -4.6805884e+01  -4.6525660e+01
  -4.5600425e+01  -4.8725068e+01  -5.0693751e+01  -4.5206705e+01  -4.5519628e+01  -4.5687241e+01
  -4.5018937e+01  -4.5988062e+01  -5.1390293e+01  -4.5883461e+01  -4.5100572e+01  -4.5155948e+01
  -4.9392054e+01  -4.5865493e+01  -4.8052472e+01  -4.4986937e+01  -4.4919797e+01  -4.5104957e+01
  -5.1188065e+01  -4.6357784e+01  -4.6786231e+01  -4.4771790e+01  -4.4737295e+01  -4.4724657e+01
  -4.8610276e+01  -4.6112174e+01  -4.4163186e+01  -4.4328954e+01  -4.4405644e+01  -4.4126213e+01
  -4.4973360e+01  -4.5603530e+01  -4.6136617e+01  -4.5595031e+01  -4.4012724e+01  -4.3746480e+01
  -4.6905255e+01  -4.2077471e+01  -4.4392380e+01  -4.3147521e+01  -4.3404997e+01  -4.3607229e+01
  -4.9693809e+01  -4.2358345e+01  -4.5111705e+01  -4.2760349e+01  -4.2281938e+01  -4.2428708e+01
  -4.6776900e+01  -4.1119400e+01  -4.1554398e+01  -4.3435981e+01  -4.2008851e+01  -4.2165696e+01
  -4.5719791e+01  -4.4030227e+01  -4.9489159e+01  -4.2176369e+01  -4.2201295e+01  -4.2205691e+01
  -4.6942164e+01  -4.0106613e+01  -4.2925969e+01  -4.0984120e+01  -4.0951156e+01  -4.1288384e+01
  -4.0921852e+01  -4.1326837e+01  -4.1497163e+01  -4.1723427e+01  -4.0398944e+01  -4.0722871e+01
  -4.5576564e+01  -4.1611000e+01  -4.0351821e+01  -4.0770785e+01  -4.0574032e+01  -4.0680898e+01
  -4.4556299e+01  -4.0219969e+01  -4.7312313e+01  -3.9121763e+01  -3.9639977e+01  -4.0067675e+01
  -4.5180204e+01  -4.1003470e+01  -4.1297554e+01  -4.0309244e+01  -3.9658094e+01  -3.9233435e+01
  -4.3567023e+01  -4.0061014e+01  -4.1045257e+01  -4.0023796e+01  -3.8836732e+01  -3.9089706e+01
  -4.3893515e+01  -4.0339638e+01  -4.1206804e+01  -3.9457972e+01  -3.8588384e+01  -3.7924525e+01
  -4.3633111e+01  -3.9141299e+01  -4.4294706e+01  -3.8868163e+01  -3.8072930e+01  -3.7664275e+01
  -4.4231346e+01  -3.9248661e+01  -4.1440494e+01  -3.7888058e+01  -3.7846330e+01  -3.7352994e+01
  -4.0564889e+01  -3.7092335e+01  -4.2063699e+01  -3.6235789e+01  -3.6672220e+01  -3.6478116e+01
  -3.9707023e+01  -3.7375699e+01  -4.0272076e+01  -3.6806839e+01  -3.6051388e+01  -3.6021099e+01
  -4.2650667e+01  -3.5702210e+01  -4.2647118e+01  -3.5931661e+01  -3.5261429e+01  -3.5243591e+01
  -4.1717529e+01  -3.8123107e+01  -3.9582122e+01  -3.4916558e+01  -3.5165682e+01  -3.4617647e+01
  -4.2359325e+01  -3.5624348e+01  -3.8476786e+01  -3.4265335e+01  -3.4254646e+01  -3.3925530e+01
  -4.0590385e+01  -3.6387794e+01  -3.9542603e+01  -3.4000916e+01  -3.3466394e+01  -3.3760939e+01
  -4.1478739e+01  -3.4898215e+01  -4.0652545e+01  -3.2971458e+01  -3.2768752e+01  -3.3155372e+01
  -4.0103117e+01  -3.3943788e+01  -3.8356130e+01  -3.3396994e+01  -3.2381384e+01  -3.2260618e+01
  -3.9511753e+01  -3.3143023e+01  -3.7557013e+01  -3.2243068e+01  -3.1213981e+01  -3.1601870e+01
  -3.9224684e+01  -3.2541415e+01  -3.5763954e+01  -3.1627071e+01  -3.0977162e+01  -3.0935441e+01
  -3.9526235e+01  -3.2732170e+01  -3.6001963e+01  -3.0393909e+01  -2.9879307e+01  -3.0186505e+01
  -3.8810916e+01  -3.1150266e+01  -3.7813202e+01  -2.9847916e+01  -2.8968745e+01  -2.9592376e+01
  -3.7096278e+01  -3.0843964e+01  -3.6036482e+01  -3.0284977e+01  -2.8482589e+01  -2.8632566e+01
  -3.8317859e+01  -2.9978175e+01  -3.5512977e+01  -2.7122418e+01  -2.7455431e+01  -2.7737665e+01
  -3.6825039e+01  -2.8292179e+01  -3.6238782e+01  -2.7493470e+01  -2.6918423e+01  -2.6270708e+01
  -3.9404211e+01  -2.9537540e+01  -3.2866937e+01  -2.7150825e+01  -2.5910427e+01  -2.5893956e+01
  -3.6639522e+01  -2.8146214e+01  -3.2466673e+01  -2.5591224e+01  -2.5265438e+01  -2.5212717e+01
  -3.7506126e+01  -2.6184385e+01  -3.2736448e+01  -2.4842613e+01  -2.4606141e+01  -2.4281899e+01
  -3.5136526e+01  -2.5400376e+01  -3.4942204e+01  -2.3938751e+01  -2.3247995e+01  -2.3133891e+01
  -3.2953240e+01  -2.4536112e+01  -3.5148104e+01  -2.2913971e+01  -2.1968915e+01  -2.1550200e+01
  -3.3382022e+01  -2.3728295e+01  -3.1460325e+01  -2.1570369e+01  -2.1215464e+01  -2.0958530e+01
  -3.3057791e+01  -2.2572182e+01  -3.2641396e+01  -2.2154472e+01  -2.0053490e+01  -1.9591389e+01
  -3.5382866e+01  -2.1700371e+01  -3.1446831e+01  -2.0997596e+01  -1.9162933e+01  -1.8987044e+01
  -3.2639611e+01  -2.0410796e+01  -2.8816817e+01  -1.8811667e+01  -1.8389965e+01  -1.7447793e+01
  -3.3462687e+01  -1.9986132e+01  -3.0897423e+01  -1.8695928e+01  -1.7036629e+01  -1.6589809e+01
  -3.2095633e+01  -1.8328908e+01  -3.3926528e+01  -1.6380435e+01  -1.5868415e+01  -1.5628643e+01
  -3.4194353e+01  -1.7072223e+01  -2.7001087e+01  -1.5495326e+01  -1.4136811e+01  -1.3839927e+01
  -2.9724774e+01  -1.5736236e+01  -2.4937550e+01  -1.4270155e+01  -1.2756785e+01  -1.1653067e+01
  -3.4785681e+01  -1.4555781e+01  -2.3579976e+01  -1.2219598e+01  -1.0982737e+01  -1.0957026e+01
  -2.9212711e+01  -1.3359653e+01  -2.6381901e+01  -1.1619351e+01  -9.2359629e+00  -9.1242158e+00
  -3.1076732e+01  -1.2063022e+01  -3.1321924e+01  -9.8429229e+00  -7.8344017e+00  -6.7196164e+00
  -2.9758360e+01  -1.0334328e+01  -2.2064423e+01  -8.2278820e+00  -6.2035341e+00  -5.7176314e+00
  -2.8117868e+01  -8.6859589e+00  -2.5373747e+01  -5.6627633e+00  -4.3501342e+00  -4.0728437e+00
  -2.6668058e+01  -7.0202759e+00  -2.6719537e+01  -4.4535991e+00  -2.0894927e+00  -1.9191775e+00
  -2.4864946e+01  -3.6162897e+00  -2.4467062e+01  -2.5533310e+00  -8.4886801e-01   8.4289052e-02
  -2.6161788e+01  -3.0692294e+00  -2.2460737e+01  -7.8088566e-01   1.4841618e+00   2.6581350e+00
  -2.6578679e+01  -1.9786967e+00  -2.1668469e+01   1.4757606e+00   3.4421284e+00   4.9301689e+00
  -2.3307121e+01   2.5081951e-01  -2.1080120e+01   3.1689720e+00   6.4033545e+00   7.6129117e+00
  -2.4573700e+01   2.5508607e+00  -2.0806522e+01   5.7366297e+00   8.3769250e+00   9.3012482e+00
  -2.4296157e+01   5.6352654e+00  -1.8558276e+01   7.8286198e+00   1.0697592e+01   1.2235407e+01
  -2.2405113e+01   6.4214572e+00  -1.8244290e+01   9.2312186e+00   1.3166744e+01   1.4412406e+01
  -2.2026889e+01   8.8475885e+00  -1.7905212e+01   1.2947477e+01   1.5475517e+01   1.8030273e+01
  -2.0967885e+01   1.1351291e+01  -1.6636083e+01   1.4978094e+01   1.7596463e+01   1.9847841e+01
  -1.9639791e+01   1.3150837e+01  -1.4557281e+01   1.6398994e+01   2.1183221e+01   2.3980806e+01
  -1.9051941e+01   1.5419268e+01  -1.5922835e+01   1.8420102e+01   2.3602767e+01   2.6566994e+01
  -1.8193962e+01   1.8188265e+01  -1.5115935e+01   2.1763951e+01   2.6150032e+01   2.8357246e+01
  -1.7690281e+01   2.0239500e+01  -1.1349689e+01   2.4112484e+01   2.9332918e+01   3.1250764e+01
  -1.7943574e+01   2.3338323e+01  -1.1992968e+01   2.9620519e+01   3.1973545e+01   3.3909420e+01
  -1.6186457e+01   2.5932858e+01  -9.7722331e+00   3.0220907e+01   3.4826102e+01   3.6511532e+01
  -1.7125589e+01   3.1965015e+01  -6.9854656e+00   3.1712307e+01   3.7343978e+01   4.0769651e+01
  -1.5334044e+01   2.9298787e+01  -9.3823023e+00   3.5230205e+01   3.9884188e+01   4.2166769e+01
  -1.4627865e+01   3.5945976e+01  -7.9554748e+00   3.5941403e+01   4.2750154e+01   4.4201622e+01
  -1.1053433e+01   3.5174290e+01  -6.2939992e+00   3.9196294e+01   4.5366521e+01   4.8092201e+01
  -1.1901305e+01   3.8316391e+01  -4.9694000e+00   4.2665089e+01   4.8105108e+01   4.9354731e+01
  -1.1195786e+01   3.9773770e+01  -3.5178664e+00   4.6189970e+01   4.9939093e+01   5.0375728e+01
  -9.1593255e+00   4.2541176e+01   1.8303471e+00   4.6992139e+01   5.2248465e+01   5.2621904e+01
  -1.1048768e+01   4.5029083e+01   1.6612646e-01   4.8148716e+01   5.5102053e+01   5.6099555e+01
  -8.2921741e+00   4.7256014e+01   9.6926769e-01   5.2808877e+01   5.6708687e+01   5.9504638e+01
  -9.5445085e+00   4.6860225e+01   5.4539986e+00   5.4262557e+01   5.8729318e+01   6.1398093e+01
  -8.7318272e+00   4.9969933e+01   5.6005793e+00   5.6829219e+01   6.0738147e+01   6.3099130e+01
  -1.0073546e+01   3.6268773e+01   6.5792447e+00   5.8236666e+01   6.2467479e+01   6.3490113e+01
  -1.3821698e+01   3.0772062e+01   8.9935484e+00   6.0669760e+01   6.4983716e+01   6.4314740e+01
  -2.5662454e+01   3.0552716e+01   1.0465515e+01   6.2519621e+01   6.6214420e+01   6.6505679e+01
  -3.1003683e+01  -9.8389721e+00   1.2443897e+01   6.4792708e+01   6.8042462e+01   6.8339964e+01
  -1.1752719e+02  -1.0184676e+02   1.4283101e+01   6.6266162e+01   6.9707428e+01   7.0274661e+01
  -1.1605855e+02  -9.4323533e+01   1.6357504e+01   6.8224067e+01   7.1218613e+01   7.1327871e+01
  -1.3577662e+02  -8.1217451e+01   1.8100160e+01   6.9587214e+01   7.2447275e+01   7.3014005e+01
  -1.4060463e+02  -1.0454448e+02   1.9892561e+01   7.0550459e+01   7.3931103e+01   7.4813363e+01
  -1.4059580e+02  -1.0326301e+02   2.1836182e+01   7.1516601e+01   7.5498862e+01   7.5270986e+01
  -1.2716075e+02  -1.0332043e+02   2.3952517e+01   7.7249973e+01   7.6792519e+01   7.6481926e+01
  -1.3630502e+02  -1.0219493e+02   2.5961992e+01   7.2972291e+01   7.8245174e+01   7.9412510e+01
  -1.3847823e+02  -1.0106734e+02   2.7865606e+01   7.2317189e+01   7.9130196e+01   7.8990982e+01
  -1.3963306e+02  -1.0009259e+02   2.9647362e+01   7.2589224e+01   7.9971508e+01   8.0557251e+01
  -1.3821098e+02  -9.9301840e+01   3.1615933e+01   8.1897264e+01   8.1991564e+01   8.2018689e+01
  -1.3615846e+02  -9.8816298e+01   3.3929681e+01   7.6481680e+01   8.2138322e+01   8.1738795e+01
